,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.40348e-01,-6.38e+00,-6.64e+00,-3.36e-01,-6.80e+00, 
-1.40055e-01,-6.38e+00,-6.64e+00,-3.37e-01,-6.80e+00, 
-1.39762e-01,-6.38e+00,-6.64e+00,-3.38e-01,-6.80e+00, 
-1.39469e-01,-6.38e+00,-6.62e+00,-3.38e-01,-6.80e+00, 
-1.39176e-01,-6.36e+00,-6.64e+00,-3.38e-01,-6.80e+00, 
-1.38883e-01,-6.36e+00,-6.62e+00,-3.38e-01,-6.80e+00, 
-1.38590e-01,-6.36e+00,-6.62e+00,-3.38e-01,-6.80e+00, 
-1.38297e-01,-6.36e+00,-6.60e+00,-3.38e-01,-6.80e+00, 
-1.38004e-01,-6.36e+00,-6.60e+00,-3.39e-01,-6.80e+00, 
-1.37711e-01,-6.36e+00,-6.58e+00,-3.39e-01,-6.80e+00, 
-1.37418e-01,-6.36e+00,-6.60e+00,-3.39e-01,-6.80e+00, 
-1.37125e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.36832e-01,-6.36e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.36539e-01,-6.36e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.36246e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.35953e-01,-6.38e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.35660e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.35367e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.35074e-01,-6.36e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.34781e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.34488e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.34195e-01,-6.36e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.33902e-01,-6.34e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.33609e-01,-6.38e+00,-6.60e+00,-3.40e-01,-6.80e+00, 
-1.33316e-01,-6.36e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.33024e-01,-6.34e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.32730e-01,-6.34e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.32437e-01,-6.34e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.32145e-01,-6.34e+00,-6.58e+00,-3.40e-01,-6.80e+00, 
-1.31852e-01,-6.32e+00,-6.58e+00,-3.39e-01,-6.80e+00, 
-1.31559e-01,-6.36e+00,-6.58e+00,-3.39e-01,-6.80e+00, 
-1.31266e-01,-6.34e+00,-6.58e+00,-3.39e-01,-6.80e+00, 
-1.30973e-01,-6.32e+00,-6.58e+00,-3.39e-01,-6.80e+00, 
