,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-2.18102e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18073e+00,-7.34e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.18044e+00,-7.38e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.18014e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.17985e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.17956e+00,-7.36e+00,1.12e+00,-3.49e-01,7.00e+00, 
-2.17927e+00,-7.34e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.17897e+00,-7.34e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.17868e+00,-7.36e+00,1.16e+00,-3.50e-01,7.00e+00, 
-2.17839e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.17809e+00,-7.36e+00,1.16e+00,-3.50e-01,7.20e+00, 
-2.17780e+00,-7.36e+00,1.12e+00,-3.49e-01,7.00e+00, 
-2.17751e+00,-7.36e+00,1.16e+00,-3.49e-01,7.20e+00, 
-2.17721e+00,-7.38e+00,1.16e+00,-3.49e-01,7.00e+00, 
-2.17692e+00,-7.36e+00,1.12e+00,-3.48e-01,7.20e+00, 
-2.17663e+00,-7.36e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.17634e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.17604e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.17575e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.17546e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.17516e+00,-7.36e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.17487e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.17458e+00,-7.36e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.17429e+00,-7.36e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.17399e+00,-7.36e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.17370e+00,-7.38e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.17341e+00,-7.36e+00,1.12e+00,-3.48e-01,7.20e+00, 
-2.17311e+00,-7.36e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.17282e+00,-7.36e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.17253e+00,-7.36e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.17223e+00,-7.36e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.17194e+00,-7.38e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.17165e+00,-7.36e+00,1.16e+00,-3.46e-01,7.20e+00, 
-2.17136e+00,-7.36e+00,1.20e+00,-3.46e-01,7.20e+00, 
-2.17106e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.17077e+00,-7.36e+00,1.16e+00,-3.46e-01,7.20e+00, 
-2.17048e+00,-7.36e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.17018e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.16989e+00,-7.38e+00,1.12e+00,-3.46e-01,7.20e+00, 
-2.16960e+00,-7.36e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.16930e+00,-7.36e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.16901e+00,-7.36e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.16872e+00,-7.38e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16843e+00,-7.38e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16813e+00,-7.36e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16784e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16755e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.16725e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16696e+00,-7.38e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16667e+00,-7.38e+00,1.20e+00,-3.45e-01,7.00e+00, 
-2.16638e+00,-7.38e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16608e+00,-7.36e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16579e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16550e+00,-7.38e+00,1.12e+00,-3.45e-01,7.20e+00, 
-2.16520e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16491e+00,-7.36e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16462e+00,-7.36e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16432e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16403e+00,-7.36e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16374e+00,-7.38e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16345e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16315e+00,-7.38e+00,1.16e+00,-3.44e-01,7.00e+00, 
-2.16286e+00,-7.38e+00,1.16e+00,-3.44e-01,7.00e+00, 
-2.16257e+00,-7.38e+00,1.16e+00,-3.44e-01,7.00e+00, 
-2.16227e+00,-7.38e+00,1.12e+00,-3.45e-01,7.20e+00, 
-2.16198e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16169e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16139e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.16110e+00,-7.38e+00,1.16e+00,-3.45e-01,7.20e+00, 
-2.16081e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.16052e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.16022e+00,-7.38e+00,1.16e+00,-3.44e-01,7.00e+00, 
-2.15993e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15964e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15934e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15905e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15876e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15846e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15817e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15788e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15759e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15729e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15700e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15671e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15641e+00,-7.36e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15612e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.15583e+00,-7.38e+00,1.12e+00,-3.45e-01,7.20e+00, 
-2.15554e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15524e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15495e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15466e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.15436e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.15407e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.15378e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.15348e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.15319e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.15290e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.15261e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.15231e+00,-7.38e+00,1.20e+00,-3.46e-01,7.00e+00, 
-2.15202e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.15173e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.15143e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.15114e+00,-7.38e+00,1.16e+00,-3.46e-01,7.20e+00, 
-2.15085e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.15055e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.15026e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14997e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14968e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.14938e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14909e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.14880e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14850e+00,-7.38e+00,1.16e+00,-3.47e-01,7.20e+00, 
-2.14821e+00,-7.38e+00,1.12e+00,-3.47e-01,7.20e+00, 
-2.14792e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14762e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.14733e+00,-7.38e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.14704e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14675e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14645e+00,-7.38e+00,1.16e+00,-3.48e-01,7.20e+00, 
-2.14616e+00,-7.38e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.14587e+00,-7.38e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.14557e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14528e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.14499e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14470e+00,-7.38e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.14440e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14411e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14382e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14352e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14323e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.14294e+00,-7.38e+00,1.16e+00,-3.48e-01,7.00e+00, 
-2.14264e+00,-7.38e+00,1.12e+00,-3.48e-01,7.00e+00, 
-2.14235e+00,-7.38e+00,1.12e+00,-3.47e-01,7.00e+00, 
-2.14206e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14177e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.14147e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14118e+00,-7.38e+00,1.16e+00,-3.47e-01,7.00e+00, 
-2.14089e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.14059e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.14030e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.14001e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.13971e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.13942e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.13913e+00,-7.38e+00,1.16e+00,-3.46e-01,7.00e+00, 
-2.13884e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.13854e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.13825e+00,-7.38e+00,1.12e+00,-3.46e-01,7.00e+00, 
-2.13796e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.13766e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.13737e+00,-7.38e+00,1.16e+00,-3.45e-01,7.00e+00, 
-2.13708e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.13679e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.13649e+00,-7.38e+00,1.12e+00,-3.45e-01,7.00e+00, 
-2.13620e+00,-7.38e+00,1.12e+00,-3.44e-01,7.00e+00, 
