,CH3
Second,Volt
1.12484e+00,-3.11e-01, 
1.12777e+00,-3.11e-01, 
1.13070e+00,-3.12e-01, 
1.13363e+00,-3.12e-01, 
1.13656e+00,-3.13e-01, 
1.13949e+00,-3.14e-01, 
1.14242e+00,-3.14e-01, 
1.14535e+00,-3.14e-01, 
1.14828e+00,-3.14e-01, 
1.15121e+00,-3.14e-01, 
1.15414e+00,-3.14e-01, 
1.15707e+00,-3.13e-01, 
1.16000e+00,-3.13e-01, 
1.16293e+00,-3.13e-01, 
1.16586e+00,-3.13e-01, 
1.16879e+00,-3.13e-01, 
1.17172e+00,-3.13e-01, 
1.17465e+00,-3.12e-01, 
1.17758e+00,-3.12e-01, 
1.18051e+00,-3.11e-01, 
1.18344e+00,-3.13e-01, 
1.18637e+00,-3.13e-01, 
1.18930e+00,-3.13e-01, 
1.19223e+00,-3.13e-01, 
1.19516e+00,-3.13e-01, 
1.19809e+00,-3.14e-01, 
1.20102e+00,-3.14e-01, 
1.20395e+00,-3.14e-01, 
1.20687e+00,-3.14e-01, 
1.20980e+00,-3.14e-01, 
1.21273e+00,-3.13e-01, 
1.21566e+00,-3.13e-01, 
1.21859e+00,-3.12e-01, 
1.22152e+00,-3.12e-01, 
1.22445e+00,-3.11e-01, 
1.22738e+00,-3.12e-01, 
1.23031e+00,-3.13e-01, 
1.23324e+00,-3.13e-01, 
1.23617e+00,-3.14e-01, 
1.23910e+00,-3.14e-01, 
1.24203e+00,-3.14e-01, 
1.24496e+00,-3.14e-01, 
1.24789e+00,-3.13e-01, 
1.25082e+00,-3.12e-01, 
1.25375e+00,-3.11e-01, 
1.25668e+00,-3.11e-01, 
1.25961e+00,-3.11e-01, 
1.26254e+00,-3.11e-01, 
1.26547e+00,-3.13e-01, 
1.26840e+00,-3.13e-01, 
1.27133e+00,-3.13e-01, 
1.27426e+00,-3.13e-01, 
1.27719e+00,-3.13e-01, 
1.28012e+00,-3.13e-01, 
1.28305e+00,-3.13e-01, 
1.28598e+00,-3.13e-01, 
1.28891e+00,-3.13e-01, 
1.29184e+00,-3.13e-01, 
1.29477e+00,-3.12e-01, 
1.29770e+00,-3.13e-01, 
1.30062e+00,-3.13e-01, 
1.30355e+00,-3.13e-01, 
1.30648e+00,-3.13e-01, 
1.30941e+00,-3.14e-01, 
1.31234e+00,-3.13e-01, 
1.31527e+00,-3.14e-01, 
1.31820e+00,-3.13e-01, 
1.32113e+00,-3.11e-01, 
1.32406e+00,-3.11e-01, 
1.32699e+00,-3.10e-01, 
1.32992e+00,-3.10e-01, 
1.33285e+00,-3.10e-01, 
1.33578e+00,-3.11e-01, 
1.33871e+00,-3.13e-01, 
1.34164e+00,-3.14e-01, 
1.34457e+00,-3.14e-01, 
1.34750e+00,-3.14e-01, 
1.35043e+00,-3.15e-01, 
1.35336e+00,-3.14e-01, 
1.35629e+00,-3.13e-01, 
1.35922e+00,-3.12e-01, 
1.36215e+00,-3.11e-01, 
1.36508e+00,-3.10e-01, 
1.36801e+00,-3.10e-01, 
1.37094e+00,-3.10e-01, 
1.37387e+00,-3.11e-01, 
1.37680e+00,-3.12e-01, 
1.37973e+00,-3.13e-01, 
1.38266e+00,-3.13e-01, 
1.38559e+00,-3.13e-01, 
1.38852e+00,-3.14e-01, 
1.39145e+00,-3.13e-01, 
1.39437e+00,-3.13e-01, 
1.39730e+00,-3.13e-01, 
1.40023e+00,-3.13e-01, 
1.40316e+00,-3.12e-01, 
1.40609e+00,-3.11e-01, 
1.40902e+00,-3.12e-01, 
1.41195e+00,-3.12e-01, 
1.41488e+00,-3.12e-01, 
1.41781e+00,-3.12e-01, 
1.42074e+00,-3.13e-01, 
1.42367e+00,-3.13e-01, 
1.42660e+00,-3.13e-01, 
1.42953e+00,-3.13e-01, 
1.43246e+00,-3.13e-01, 
1.43539e+00,-3.13e-01, 
1.43832e+00,-3.13e-01, 
1.44125e+00,-3.13e-01, 
1.44418e+00,-3.13e-01, 
1.44711e+00,-3.11e-01, 
1.45004e+00,-3.11e-01, 
1.45297e+00,-3.11e-01, 
1.45590e+00,-3.10e-01, 
1.45883e+00,-3.11e-01, 
1.46176e+00,-3.11e-01, 
1.46469e+00,-3.12e-01, 
1.46762e+00,-3.13e-01, 
1.47055e+00,-3.13e-01, 
1.47348e+00,-3.13e-01, 
1.47641e+00,-3.13e-01, 
1.47934e+00,-3.13e-01, 
1.48227e+00,-3.12e-01, 
1.48520e+00,-3.11e-01, 
1.48812e+00,-3.10e-01, 
1.49105e+00,-3.10e-01, 
1.49398e+00,-3.11e-01, 
1.49691e+00,-3.13e-01, 
1.49984e+00,-3.14e-01, 
1.50277e+00,-3.14e-01, 
1.50570e+00,-3.14e-01, 
1.50863e+00,-3.15e-01, 
1.51156e+00,-3.14e-01, 
1.51449e+00,-3.13e-01, 
1.51742e+00,-3.10e-01, 
1.52035e+00,-3.10e-01, 
1.52328e+00,-3.08e-01, 
1.52621e+00,-3.08e-01, 
1.52914e+00,-3.09e-01, 
1.53207e+00,-3.10e-01, 
1.53500e+00,-3.12e-01, 
1.53793e+00,-3.13e-01, 
1.54086e+00,-3.14e-01, 
1.54379e+00,-3.14e-01, 
1.54672e+00,-3.14e-01, 
1.54965e+00,-3.13e-01, 
1.55258e+00,-3.11e-01, 
1.55551e+00,-3.10e-01, 
1.55844e+00,-3.09e-01, 
1.56137e+00,-3.08e-01, 
1.56430e+00,-3.09e-01, 
1.56723e+00,-3.10e-01, 
1.57016e+00,-3.13e-01, 
1.57309e+00,-3.14e-01, 
1.57602e+00,-3.15e-01, 
1.57895e+00,-3.15e-01, 
1.58187e+00,-3.15e-01, 
1.58480e+00,-3.13e-01, 
1.58773e+00,-3.12e-01, 
1.59066e+00,-3.10e-01, 
1.59359e+00,-3.08e-01, 
1.59652e+00,-3.08e-01, 
1.59945e+00,-3.08e-01, 
1.60238e+00,-3.10e-01, 
1.60531e+00,-3.10e-01, 
1.60824e+00,-3.12e-01, 
1.61117e+00,-3.13e-01, 
1.61410e+00,-3.14e-01, 
1.61703e+00,-3.14e-01, 
1.61996e+00,-3.13e-01, 
1.62289e+00,-3.11e-01, 
1.62582e+00,-3.10e-01, 
1.62875e+00,-3.10e-01, 
1.63168e+00,-3.09e-01, 
1.63461e+00,-3.09e-01, 
1.63754e+00,-3.10e-01, 
1.64047e+00,-3.11e-01, 
1.64340e+00,-3.13e-01, 
1.64633e+00,-3.13e-01, 
1.64926e+00,-3.13e-01, 
1.65219e+00,-3.13e-01, 
1.65512e+00,-3.11e-01, 
1.65805e+00,-3.10e-01, 
1.66098e+00,-3.10e-01, 
1.66391e+00,-3.08e-01, 
1.66684e+00,-3.09e-01, 
1.66977e+00,-3.10e-01, 
1.67270e+00,-3.10e-01, 
1.67562e+00,-3.11e-01, 
1.67855e+00,-3.12e-01, 
1.68148e+00,-3.12e-01, 
1.68441e+00,-3.13e-01, 
1.68734e+00,-3.12e-01, 
1.69027e+00,-3.12e-01, 
1.69320e+00,-3.11e-01, 
1.69613e+00,-3.10e-01, 
1.69906e+00,-3.10e-01, 
1.70199e+00,-3.10e-01, 
1.70492e+00,-3.10e-01, 
1.70785e+00,-3.10e-01, 
1.71078e+00,-3.10e-01, 
1.71371e+00,-3.10e-01, 
1.71664e+00,-3.11e-01, 
1.71957e+00,-3.11e-01, 
1.72250e+00,-3.11e-01, 
1.72543e+00,-3.10e-01, 
1.72836e+00,-3.10e-01, 
1.73129e+00,-3.10e-01, 
1.73422e+00,-3.10e-01, 
1.73715e+00,-3.10e-01, 
1.74008e+00,-3.10e-01, 
1.74301e+00,-3.10e-01, 
1.74594e+00,-3.10e-01, 
1.74887e+00,-3.10e-01, 
1.75180e+00,-3.10e-01, 
1.75473e+00,-3.10e-01, 
1.75766e+00,-3.10e-01, 
1.76059e+00,-3.10e-01, 
1.76352e+00,-3.10e-01, 
1.76645e+00,-3.10e-01, 
1.76937e+00,-3.10e-01, 
1.77230e+00,-3.10e-01, 
1.77523e+00,-3.10e-01, 
1.77816e+00,-3.10e-01, 
1.78109e+00,-3.10e-01, 
1.78402e+00,-3.11e-01, 
1.78695e+00,-3.10e-01, 
1.78988e+00,-3.10e-01, 
1.79281e+00,-3.10e-01, 
1.79574e+00,-3.10e-01, 
1.79867e+00,-3.10e-01, 
1.80160e+00,-3.10e-01, 
1.80453e+00,-3.10e-01, 
1.80746e+00,-3.10e-01, 
1.81039e+00,-3.10e-01, 
1.81332e+00,-3.10e-01, 
1.81625e+00,-3.10e-01, 
1.81918e+00,-3.10e-01, 
1.82211e+00,-3.10e-01, 
1.82504e+00,-3.10e-01, 
1.82797e+00,-3.10e-01, 
1.83090e+00,-3.10e-01, 
1.83383e+00,-3.10e-01, 
1.83676e+00,-3.10e-01, 
1.83969e+00,-3.10e-01, 
1.84262e+00,-3.10e-01, 
1.84555e+00,-3.10e-01, 
1.84848e+00,-3.10e-01, 
1.85141e+00,-3.10e-01, 
1.85434e+00,-3.10e-01, 
1.85727e+00,-3.10e-01, 
1.86020e+00,-3.10e-01, 
1.86312e+00,-3.10e-01, 
1.86605e+00,-3.08e-01, 
1.86898e+00,-3.08e-01, 
1.87191e+00,-3.08e-01, 
1.87484e+00,-3.09e-01, 
1.87777e+00,-3.10e-01, 
1.88070e+00,-3.10e-01, 
1.88363e+00,-3.10e-01, 
1.88656e+00,-3.11e-01, 
1.88949e+00,-3.12e-01, 
1.89242e+00,-3.10e-01, 
1.89535e+00,-3.10e-01, 
1.89828e+00,-3.09e-01, 
1.90121e+00,-3.07e-01, 
1.90414e+00,-3.08e-01, 
1.90707e+00,-3.07e-01, 
1.91000e+00,-3.09e-01, 
1.91293e+00,-3.09e-01, 
1.91586e+00,-3.10e-01, 
1.91879e+00,-3.10e-01, 
1.92172e+00,-3.10e-01, 
1.92465e+00,-3.10e-01, 
1.92758e+00,-3.10e-01, 
1.93051e+00,-3.09e-01, 
1.93344e+00,-3.09e-01, 
1.93637e+00,-3.08e-01, 
1.93930e+00,-3.08e-01, 
1.94223e+00,-3.08e-01, 
1.94516e+00,-3.09e-01, 
1.94809e+00,-3.09e-01, 
1.95102e+00,-3.10e-01, 
1.95395e+00,-3.10e-01, 
1.95687e+00,-3.10e-01, 
1.95980e+00,-3.10e-01, 
1.96273e+00,-3.08e-01, 
1.96566e+00,-3.07e-01, 
1.96859e+00,-3.07e-01, 
1.97152e+00,-3.07e-01, 
1.97445e+00,-3.08e-01, 
1.97738e+00,-3.09e-01, 
1.98031e+00,-3.10e-01, 
1.98324e+00,-3.10e-01, 
1.98617e+00,-3.10e-01, 
1.98910e+00,-3.10e-01, 
1.99203e+00,-3.10e-01, 
1.99496e+00,-3.10e-01, 
1.99789e+00,-3.07e-01, 
2.00082e+00,-3.07e-01, 
2.00375e+00,-3.07e-01, 
2.00668e+00,-3.07e-01, 
2.00961e+00,-3.07e-01, 
2.01254e+00,-3.08e-01, 
2.01547e+00,-3.09e-01, 
2.01840e+00,-3.10e-01, 
2.02133e+00,-3.10e-01, 
2.02426e+00,-3.10e-01, 
2.02719e+00,-3.10e-01, 
2.03012e+00,-3.10e-01, 
2.03305e+00,-3.08e-01, 
2.03598e+00,-3.08e-01, 
2.03891e+00,-3.07e-01, 
2.04184e+00,-3.08e-01, 
2.04477e+00,-3.08e-01, 
2.04770e+00,-3.08e-01, 
2.05062e+00,-3.09e-01, 
2.05355e+00,-3.09e-01, 
2.05648e+00,-3.09e-01, 
2.05941e+00,-3.08e-01, 
2.06234e+00,-3.08e-01, 
2.06527e+00,-3.07e-01, 
2.06820e+00,-3.07e-01, 
2.07113e+00,-3.07e-01, 
2.07406e+00,-3.07e-01, 
2.07699e+00,-3.09e-01, 
2.07992e+00,-3.10e-01, 
2.08285e+00,-3.10e-01, 
2.08578e+00,-3.10e-01, 
2.08871e+00,-3.10e-01, 
2.09164e+00,-3.09e-01, 
2.09457e+00,-3.08e-01, 
2.09750e+00,-3.07e-01, 
2.10043e+00,-3.07e-01, 
2.10336e+00,-3.06e-01, 
2.10629e+00,-3.07e-01, 
2.10922e+00,-3.08e-01, 
2.11215e+00,-3.08e-01, 
2.11508e+00,-3.09e-01, 
2.11801e+00,-3.10e-01, 
2.12094e+00,-3.10e-01, 
2.12387e+00,-3.10e-01, 
2.12680e+00,-3.10e-01, 
2.12973e+00,-3.08e-01, 
2.13266e+00,-3.07e-01, 
2.13559e+00,-3.06e-01, 
2.13852e+00,-3.07e-01, 
2.14145e+00,-3.07e-01, 
2.14437e+00,-3.07e-01, 
2.14730e+00,-3.08e-01, 
2.15023e+00,-3.09e-01, 
2.15316e+00,-3.09e-01, 
2.15609e+00,-3.09e-01, 
2.15902e+00,-3.09e-01, 
2.16195e+00,-3.08e-01, 
2.16488e+00,-3.07e-01, 
2.16781e+00,-3.07e-01, 
2.17074e+00,-3.07e-01, 
2.17367e+00,-3.07e-01, 
2.17660e+00,-3.08e-01, 
2.17953e+00,-3.10e-01, 
2.18246e+00,-3.09e-01, 
2.18539e+00,-3.10e-01, 
2.18832e+00,-3.09e-01, 
2.19125e+00,-3.08e-01, 
2.19418e+00,-3.07e-01, 
2.19711e+00,-3.06e-01, 
2.20004e+00,-3.06e-01, 
2.20297e+00,-3.06e-01, 
2.20590e+00,-3.06e-01, 
2.20883e+00,-3.07e-01, 
2.21176e+00,-3.07e-01, 
2.21469e+00,-3.08e-01, 
2.21762e+00,-3.10e-01, 
2.22055e+00,-3.10e-01, 
2.22348e+00,-3.10e-01, 
2.22641e+00,-3.10e-01, 
2.22934e+00,-3.09e-01, 
2.23227e+00,-3.08e-01, 
2.23520e+00,-3.07e-01, 
2.23812e+00,-3.07e-01, 
2.24105e+00,-3.06e-01, 
2.24398e+00,-3.06e-01, 
2.24691e+00,-3.06e-01, 
2.24984e+00,-3.07e-01, 
2.25277e+00,-3.07e-01, 
2.25570e+00,-3.07e-01, 
2.25863e+00,-3.07e-01, 
2.26156e+00,-3.08e-01, 
2.26449e+00,-3.08e-01, 
2.26742e+00,-3.08e-01, 
2.27035e+00,-3.08e-01, 
2.27328e+00,-3.08e-01, 
2.27621e+00,-3.08e-01, 
2.27914e+00,-3.09e-01, 
2.28207e+00,-3.08e-01, 
2.28500e+00,-3.08e-01, 
2.28793e+00,-3.08e-01, 
2.29086e+00,-3.08e-01, 
2.29379e+00,-3.07e-01, 
2.29672e+00,-3.07e-01, 
2.29965e+00,-3.07e-01, 
2.30258e+00,-3.07e-01, 
2.30551e+00,-3.07e-01, 
2.30844e+00,-3.08e-01, 
2.31137e+00,-3.09e-01, 
2.31430e+00,-3.09e-01, 
2.31723e+00,-3.10e-01, 
2.32016e+00,-3.09e-01, 
2.32309e+00,-3.08e-01, 
2.32602e+00,-3.08e-01, 
2.32895e+00,-3.07e-01, 
2.33187e+00,-3.07e-01, 
2.33480e+00,-3.07e-01, 
2.33773e+00,-3.07e-01, 
2.34066e+00,-3.07e-01, 
2.34359e+00,-3.07e-01, 
2.34652e+00,-3.07e-01, 
2.34945e+00,-3.07e-01, 
2.35238e+00,-3.08e-01, 
2.35531e+00,-3.08e-01, 
2.35824e+00,-3.08e-01, 
2.36117e+00,-3.08e-01, 
2.36410e+00,-3.08e-01, 
2.36703e+00,-3.07e-01, 
2.36996e+00,-3.08e-01, 
2.37289e+00,-3.08e-01, 
2.37582e+00,-3.07e-01, 
2.37875e+00,-3.07e-01, 
2.38168e+00,-3.07e-01, 
2.38461e+00,-3.07e-01, 
2.38754e+00,-3.07e-01, 
2.39047e+00,-3.07e-01, 
2.39340e+00,-3.07e-01, 
2.39633e+00,-3.08e-01, 
2.39926e+00,-3.07e-01, 
2.40219e+00,-3.08e-01, 
2.40512e+00,-3.07e-01, 
2.40805e+00,-3.08e-01, 
2.41098e+00,-3.07e-01, 
2.41391e+00,-3.07e-01, 
2.41684e+00,-3.07e-01, 
2.41977e+00,-3.08e-01, 
2.42270e+00,-3.08e-01, 
2.42562e+00,-3.09e-01, 
2.42855e+00,-3.09e-01, 
2.43148e+00,-3.09e-01, 
2.43441e+00,-3.08e-01, 
2.43734e+00,-3.08e-01, 
2.44027e+00,-3.07e-01, 
2.44320e+00,-3.07e-01, 
2.44613e+00,-3.07e-01, 
2.44906e+00,-3.07e-01, 
2.45199e+00,-3.07e-01, 
2.45492e+00,-3.07e-01, 
2.45785e+00,-3.07e-01, 
2.46078e+00,-3.08e-01, 
2.46371e+00,-3.09e-01, 
2.46664e+00,-3.09e-01, 
2.46957e+00,-3.09e-01, 
2.47250e+00,-3.09e-01, 
2.47543e+00,-3.07e-01, 
2.47836e+00,-3.07e-01, 
2.48129e+00,-3.07e-01, 
2.48422e+00,-3.06e-01, 
2.48715e+00,-3.07e-01, 
2.49008e+00,-3.07e-01, 
2.49301e+00,-3.08e-01, 
2.49594e+00,-3.09e-01, 
2.49887e+00,-3.10e-01, 
2.50180e+00,-3.10e-01, 
2.50473e+00,-3.10e-01, 
2.50766e+00,-3.10e-01, 
2.51059e+00,-3.09e-01, 
2.51352e+00,-3.08e-01, 
2.51645e+00,-3.07e-01, 
2.51937e+00,-3.06e-01, 
2.52230e+00,-3.06e-01, 
2.52523e+00,-3.06e-01, 
2.52816e+00,-3.06e-01, 
2.53109e+00,-3.07e-01, 
2.53402e+00,-3.07e-01, 
2.53695e+00,-3.08e-01, 
2.53988e+00,-3.09e-01, 
2.54281e+00,-3.09e-01, 
2.54574e+00,-3.09e-01, 
2.54867e+00,-3.10e-01, 
2.55160e+00,-3.10e-01, 
2.55453e+00,-3.10e-01, 
2.55746e+00,-3.09e-01, 
2.56039e+00,-3.09e-01, 
2.56332e+00,-3.07e-01, 
2.56625e+00,-3.07e-01, 
2.56918e+00,-3.07e-01, 
2.57211e+00,-3.07e-01, 
2.57504e+00,-3.07e-01, 
2.57797e+00,-3.08e-01, 
2.58090e+00,-3.09e-01, 
2.58383e+00,-3.10e-01, 
2.58676e+00,-3.09e-01, 
2.58969e+00,-3.10e-01, 
2.59262e+00,-3.09e-01, 
2.59555e+00,-3.08e-01, 
2.59848e+00,-3.07e-01, 
2.60141e+00,-3.07e-01, 
2.60434e+00,-3.07e-01, 
2.60727e+00,-3.07e-01, 
2.61020e+00,-3.07e-01, 
2.61312e+00,-3.08e-01, 
2.61605e+00,-3.09e-01, 
2.61898e+00,-3.10e-01, 
2.62191e+00,-3.10e-01, 
2.62484e+00,-3.10e-01, 
2.62777e+00,-3.10e-01, 
2.63070e+00,-3.08e-01, 
2.63363e+00,-3.07e-01, 
2.63656e+00,-3.06e-01, 
2.63949e+00,-3.06e-01, 
2.64242e+00,-3.06e-01, 
2.64535e+00,-3.07e-01, 
2.64828e+00,-3.09e-01, 
2.65121e+00,-3.10e-01, 
2.65414e+00,-3.10e-01, 
2.65707e+00,-3.11e-01, 
2.66000e+00,-3.10e-01, 
2.66293e+00,-3.10e-01, 
2.66586e+00,-3.08e-01, 
2.66879e+00,-3.06e-01, 
2.67172e+00,-3.05e-01, 
2.67465e+00,-3.05e-01, 
2.67758e+00,-3.05e-01, 
2.68051e+00,-3.06e-01, 
2.68344e+00,-3.07e-01, 
2.68637e+00,-3.10e-01, 
2.68930e+00,-3.11e-01, 
2.69223e+00,-3.13e-01, 
2.69516e+00,-3.13e-01, 
2.69809e+00,-3.13e-01, 
2.70102e+00,-3.10e-01, 
2.70395e+00,-3.09e-01, 
2.70687e+00,-3.07e-01, 
2.70980e+00,-3.06e-01, 
2.71273e+00,-3.06e-01, 
2.71566e+00,-3.06e-01, 
2.71859e+00,-3.06e-01, 
2.72152e+00,-3.07e-01, 
2.72445e+00,-3.08e-01, 
2.72738e+00,-3.10e-01, 
2.73031e+00,-3.10e-01, 
2.73324e+00,-3.10e-01, 
2.73617e+00,-3.10e-01, 
2.73910e+00,-3.08e-01, 
2.74203e+00,-3.07e-01, 
2.74496e+00,-3.07e-01, 
2.74789e+00,-3.07e-01, 
2.75082e+00,-3.07e-01, 
2.75375e+00,-3.07e-01, 
2.75668e+00,-3.07e-01, 
2.75961e+00,-3.08e-01, 
2.76254e+00,-3.10e-01, 
2.76547e+00,-3.10e-01, 
2.76840e+00,-3.10e-01, 
2.77133e+00,-3.10e-01, 
2.77426e+00,-3.10e-01, 
2.77719e+00,-3.10e-01, 
2.78012e+00,-3.10e-01, 
2.78305e+00,-3.08e-01, 
2.78598e+00,-3.08e-01, 
2.78891e+00,-3.07e-01, 
2.79184e+00,-3.07e-01, 
2.79477e+00,-3.07e-01, 
2.79770e+00,-3.06e-01, 
2.80062e+00,-3.06e-01, 
2.80355e+00,-3.07e-01, 
2.80648e+00,-3.07e-01, 
2.80941e+00,-3.08e-01, 
2.81234e+00,-3.09e-01, 
2.81527e+00,-3.10e-01, 
2.81820e+00,-3.10e-01, 
2.82113e+00,-3.10e-01, 
2.82406e+00,-3.10e-01, 
2.82699e+00,-3.08e-01, 
2.82992e+00,-3.08e-01, 
2.83285e+00,-3.08e-01, 
2.83578e+00,-3.07e-01, 
2.83871e+00,-3.08e-01, 
2.84164e+00,-3.08e-01, 
2.84457e+00,-3.10e-01, 
2.84750e+00,-3.10e-01, 
2.85043e+00,-3.10e-01, 
2.85336e+00,-3.10e-01, 
2.85629e+00,-3.10e-01, 
2.85922e+00,-3.09e-01, 
2.86215e+00,-3.08e-01, 
2.86508e+00,-3.07e-01, 
2.86801e+00,-3.07e-01, 
2.87094e+00,-3.06e-01, 
2.87387e+00,-3.07e-01, 
2.87680e+00,-3.07e-01, 
2.87973e+00,-3.08e-01, 
2.88266e+00,-3.10e-01, 
2.88559e+00,-3.10e-01, 
2.88852e+00,-3.11e-01, 
2.89145e+00,-3.11e-01, 
2.89437e+00,-3.10e-01, 
2.89730e+00,-3.10e-01, 
2.90023e+00,-3.08e-01, 
2.90316e+00,-3.08e-01, 
2.90609e+00,-3.07e-01, 
2.90902e+00,-3.06e-01, 
2.91195e+00,-3.06e-01, 
2.91488e+00,-3.07e-01, 
2.91781e+00,-3.08e-01, 
2.92074e+00,-3.10e-01, 
2.92367e+00,-3.10e-01, 
2.92660e+00,-3.10e-01, 
2.92953e+00,-3.10e-01, 
2.93246e+00,-3.10e-01, 
2.93539e+00,-3.09e-01, 
2.93832e+00,-3.08e-01, 
2.94125e+00,-3.07e-01, 
2.94418e+00,-3.06e-01, 
2.94711e+00,-3.06e-01, 
2.95004e+00,-3.07e-01, 
2.95297e+00,-3.08e-01, 
2.95590e+00,-3.09e-01, 
2.95883e+00,-3.10e-01, 
2.96176e+00,-3.11e-01, 
2.96469e+00,-3.12e-01, 
2.96762e+00,-3.12e-01, 
2.97055e+00,-3.11e-01, 
2.97348e+00,-3.10e-01, 
2.97641e+00,-3.09e-01, 
2.97934e+00,-3.07e-01, 
2.98227e+00,-3.06e-01, 
2.98520e+00,-3.06e-01, 
2.98812e+00,-3.06e-01, 
2.99105e+00,-3.07e-01, 
2.99398e+00,-3.08e-01, 
2.99691e+00,-3.09e-01, 
2.99984e+00,-3.10e-01, 
3.00277e+00,-3.10e-01, 
3.00570e+00,-3.10e-01, 
3.00863e+00,-3.10e-01, 
3.01156e+00,-3.10e-01, 
3.01449e+00,-3.08e-01, 
3.01742e+00,-3.07e-01, 
3.02035e+00,-3.07e-01, 
3.02328e+00,-3.06e-01, 
3.02621e+00,-3.06e-01, 
3.02914e+00,-3.07e-01, 
3.03207e+00,-3.09e-01, 
3.03500e+00,-3.10e-01, 
3.03793e+00,-3.11e-01, 
3.04086e+00,-3.12e-01, 
3.04379e+00,-3.12e-01, 
3.04672e+00,-3.10e-01, 
3.04965e+00,-3.10e-01, 
3.05258e+00,-3.08e-01, 
3.05551e+00,-3.07e-01, 
3.05844e+00,-3.06e-01, 
3.06137e+00,-3.06e-01, 
3.06430e+00,-3.07e-01, 
3.06723e+00,-3.07e-01, 
3.07016e+00,-3.09e-01, 
3.07309e+00,-3.10e-01, 
3.07602e+00,-3.10e-01, 
3.07895e+00,-3.10e-01, 
3.08187e+00,-3.10e-01, 
3.08480e+00,-3.10e-01, 
3.08773e+00,-3.09e-01, 
3.09066e+00,-3.08e-01, 
3.09359e+00,-3.07e-01, 
3.09652e+00,-3.08e-01, 
3.09945e+00,-3.08e-01, 
3.10238e+00,-3.08e-01, 
3.10531e+00,-3.09e-01, 
3.10824e+00,-3.09e-01, 
3.11117e+00,-3.09e-01, 
3.11410e+00,-3.10e-01, 
3.11703e+00,-3.10e-01, 
3.11996e+00,-3.10e-01, 
3.12289e+00,-3.10e-01, 
3.12582e+00,-3.09e-01, 
3.12875e+00,-3.08e-01, 
3.13168e+00,-3.08e-01, 
3.13461e+00,-3.07e-01, 
3.13754e+00,-3.07e-01, 
3.14047e+00,-3.07e-01, 
3.14340e+00,-3.08e-01, 
3.14633e+00,-3.09e-01, 
3.14926e+00,-3.09e-01, 
3.15219e+00,-3.10e-01, 
3.15512e+00,-3.10e-01, 
3.15805e+00,-3.10e-01, 
3.16098e+00,-3.10e-01, 
3.16391e+00,-3.09e-01, 
3.16684e+00,-3.08e-01, 
3.16977e+00,-3.07e-01, 
3.17270e+00,-3.07e-01, 
3.17562e+00,-3.08e-01, 
3.17855e+00,-3.09e-01, 
3.18148e+00,-3.09e-01, 
3.18441e+00,-3.10e-01, 
3.18734e+00,-3.10e-01, 
3.19027e+00,-3.10e-01, 
3.19320e+00,-3.10e-01, 
3.19613e+00,-3.09e-01, 
3.19906e+00,-3.09e-01, 
3.20199e+00,-3.08e-01, 
3.20492e+00,-3.07e-01, 
3.20785e+00,-3.07e-01, 
3.21078e+00,-3.07e-01, 
3.21371e+00,-3.07e-01, 
3.21664e+00,-3.07e-01, 
3.21957e+00,-3.08e-01, 
3.22250e+00,-3.10e-01, 
3.22543e+00,-3.10e-01, 
3.22836e+00,-3.10e-01, 
3.23129e+00,-3.11e-01, 
3.23422e+00,-3.10e-01, 
3.23715e+00,-3.10e-01, 
3.24008e+00,-3.09e-01, 
3.24301e+00,-3.07e-01, 
3.24594e+00,-3.08e-01, 
3.24887e+00,-3.07e-01, 
3.25180e+00,-3.09e-01, 
3.25473e+00,-3.09e-01, 
3.25766e+00,-3.10e-01, 
3.26059e+00,-3.10e-01, 
3.26352e+00,-3.10e-01, 
3.26645e+00,-3.09e-01, 
3.26937e+00,-3.07e-01, 
3.27230e+00,-3.07e-01, 
3.27523e+00,-3.06e-01, 
3.27816e+00,-3.07e-01, 
3.28109e+00,-3.07e-01, 
3.28402e+00,-3.07e-01, 
3.28695e+00,-3.09e-01, 
3.28988e+00,-3.10e-01, 
3.29281e+00,-3.10e-01, 
3.29574e+00,-3.10e-01, 
3.29867e+00,-3.10e-01, 
3.30160e+00,-3.10e-01, 
3.30453e+00,-3.10e-01, 
3.30746e+00,-3.09e-01, 
3.31039e+00,-3.08e-01, 
3.31332e+00,-3.07e-01, 
3.31625e+00,-3.08e-01, 
3.31918e+00,-3.08e-01, 
3.32211e+00,-3.08e-01, 
3.32504e+00,-3.09e-01, 
3.32797e+00,-3.10e-01, 
3.33090e+00,-3.10e-01, 
3.33383e+00,-3.10e-01, 
3.33676e+00,-3.09e-01, 
3.33969e+00,-3.09e-01, 
3.34262e+00,-3.08e-01, 
3.34555e+00,-3.08e-01, 
3.34848e+00,-3.08e-01, 
3.35141e+00,-3.07e-01, 
3.35434e+00,-3.08e-01, 
3.35727e+00,-3.09e-01, 
3.36020e+00,-3.10e-01, 
3.36312e+00,-3.09e-01, 
3.36605e+00,-3.10e-01, 
3.36898e+00,-3.10e-01, 
3.37191e+00,-3.10e-01, 
3.37484e+00,-3.10e-01, 
3.37777e+00,-3.10e-01, 
3.38070e+00,-3.10e-01, 
3.38363e+00,-3.09e-01, 
3.38656e+00,-3.10e-01, 
3.38949e+00,-3.09e-01, 
3.39242e+00,-3.08e-01, 
3.39535e+00,-3.09e-01, 
3.39828e+00,-3.07e-01, 
