,CH3,CH4
Second,Volt,Volt
2.58960e-01,2.63e-01,-1.51e-02, 
2.59040e-01,2.62e-01,-1.39e-02, 
2.59120e-01,2.63e-01,-1.39e-02, 
2.59200e-01,2.63e-01,-1.39e-02, 
2.59280e-01,2.63e-01,-1.39e-02, 
2.59360e-01,2.63e-01,-1.39e-02, 
2.59440e-01,2.63e-01,-1.39e-02, 
2.59520e-01,2.63e-01,-1.39e-02, 
2.59600e-01,2.63e-01,-1.39e-02, 
2.59680e-01,2.63e-01,-1.39e-02, 
2.59760e-01,2.63e-01,-1.39e-02, 
2.59840e-01,2.63e-01,-1.51e-02, 
2.59920e-01,2.63e-01,-1.39e-02, 
2.60000e-01,2.63e-01,-1.39e-02, 
2.60080e-01,2.63e-01,-1.51e-02, 
2.60160e-01,2.63e-01,-1.39e-02, 
2.60240e-01,2.64e-01,-1.39e-02, 
2.60320e-01,2.63e-01,-1.39e-02, 
2.60400e-01,2.63e-01,-1.39e-02, 
2.60480e-01,2.64e-01,-1.39e-02, 
2.60560e-01,2.64e-01,-1.39e-02, 
2.60640e-01,2.64e-01,-1.39e-02, 
2.60720e-01,2.63e-01,-1.39e-02, 
2.60800e-01,2.64e-01,-1.51e-02, 
2.60880e-01,2.64e-01,-1.39e-02, 
2.60960e-01,2.64e-01,-1.51e-02, 
2.61040e-01,2.64e-01,-1.39e-02, 
2.61120e-01,2.65e-01,-1.51e-02, 
2.61200e-01,2.65e-01,-1.39e-02, 
2.61280e-01,2.64e-01,-1.39e-02, 
2.61360e-01,2.66e-01,-1.39e-02, 
2.61440e-01,2.65e-01,-1.39e-02, 
2.61520e-01,2.65e-01,-1.39e-02, 
2.61600e-01,2.66e-01,-1.39e-02, 
2.61680e-01,2.65e-01,-1.51e-02, 
2.61760e-01,2.65e-01,-1.39e-02, 
2.61840e-01,2.65e-01,-1.39e-02, 
2.61920e-01,2.66e-01,-1.39e-02, 
2.62000e-01,2.66e-01,-1.51e-02, 
2.62080e-01,2.66e-01,-1.39e-02, 
2.62160e-01,2.66e-01,-1.39e-02, 
2.62240e-01,2.66e-01,-1.39e-02, 
2.62320e-01,2.66e-01,-1.39e-02, 
2.62400e-01,2.66e-01,-1.39e-02, 
2.62480e-01,2.66e-01,-1.39e-02, 
2.62560e-01,2.66e-01,-1.39e-02, 
2.62640e-01,2.66e-01,-1.39e-02, 
2.62720e-01,2.66e-01,-1.39e-02, 
2.62800e-01,2.66e-01,-1.39e-02, 
2.62880e-01,2.66e-01,-1.39e-02, 
2.62960e-01,2.66e-01,-1.39e-02, 
2.63040e-01,2.66e-01,-1.39e-02, 
2.63120e-01,2.66e-01,-1.39e-02, 
2.63200e-01,2.66e-01,-1.39e-02, 
2.63280e-01,2.66e-01,-1.39e-02, 
2.63360e-01,2.66e-01,-1.39e-02, 
2.63440e-01,2.66e-01,-1.39e-02, 
2.63520e-01,2.66e-01,-1.39e-02, 
2.63600e-01,2.66e-01,-1.39e-02, 
2.63680e-01,2.66e-01,-1.39e-02, 
2.63760e-01,2.66e-01,-1.39e-02, 
2.63840e-01,2.67e-01,-1.39e-02, 
2.63920e-01,2.67e-01,-1.39e-02, 
2.64000e-01,2.67e-01,-1.39e-02, 
2.64080e-01,2.68e-01,-1.39e-02, 
2.64160e-01,2.68e-01,-1.39e-02, 
2.64240e-01,2.68e-01,-1.39e-02, 
2.64320e-01,2.68e-01,-1.39e-02, 
2.64400e-01,2.68e-01,-1.39e-02, 
2.64480e-01,2.68e-01,-1.39e-02, 
2.64560e-01,2.69e-01,-1.39e-02, 
2.64640e-01,2.68e-01,-1.39e-02, 
2.64720e-01,2.68e-01,-1.39e-02, 
2.64800e-01,2.69e-01,-1.39e-02, 
2.64880e-01,2.69e-01,-1.39e-02, 
2.64960e-01,2.69e-01,-1.39e-02, 
2.65040e-01,2.69e-01,-1.39e-02, 
2.65120e-01,2.69e-01,-1.39e-02, 
2.65200e-01,2.69e-01,-1.39e-02, 
2.65280e-01,2.69e-01,-1.39e-02, 
2.65360e-01,2.69e-01,-1.39e-02, 
2.65440e-01,2.69e-01,-1.39e-02, 
2.65520e-01,2.69e-01,-1.39e-02, 
2.65600e-01,2.69e-01,-1.39e-02, 
2.65680e-01,2.69e-01,-1.39e-02, 
2.65760e-01,2.69e-01,-1.39e-02, 
2.65840e-01,2.69e-01,-1.39e-02, 
2.65920e-01,2.69e-01,-1.39e-02, 
2.66000e-01,2.69e-01,-1.39e-02, 
2.66080e-01,2.69e-01,-1.39e-02, 
2.66160e-01,2.69e-01,-1.39e-02, 
2.66240e-01,2.69e-01,-1.39e-02, 
2.66320e-01,2.70e-01,-1.39e-02, 
2.66400e-01,2.70e-01,-1.39e-02, 
2.66480e-01,2.70e-01,-1.39e-02, 
2.66560e-01,2.70e-01,-1.39e-02, 
2.66640e-01,2.70e-01,-1.39e-02, 
2.66720e-01,2.70e-01,-1.39e-02, 
2.66800e-01,2.71e-01,-1.39e-02, 
2.66880e-01,2.71e-01,-1.39e-02, 
2.66960e-01,2.71e-01,-1.39e-02, 
2.67040e-01,2.71e-01,-1.39e-02, 
2.67120e-01,2.71e-01,-1.39e-02, 
2.67200e-01,2.71e-01,-1.39e-02, 
2.67280e-01,2.71e-01,-1.39e-02, 
2.67360e-01,2.72e-01,-1.39e-02, 
2.67440e-01,2.71e-01,-1.39e-02, 
2.67520e-01,2.72e-01,-1.39e-02, 
2.67600e-01,2.72e-01,-1.39e-02, 
2.67680e-01,2.72e-01,-1.39e-02, 
2.67760e-01,2.72e-01,-1.39e-02, 
2.67840e-01,2.72e-01,-1.39e-02, 
2.67920e-01,2.72e-01,-1.39e-02, 
2.68000e-01,2.72e-01,-1.39e-02, 
2.68080e-01,2.72e-01,-1.39e-02, 
2.68160e-01,2.72e-01,-1.39e-02, 
2.68240e-01,2.72e-01,-1.39e-02, 
2.68320e-01,2.72e-01,-1.39e-02, 
2.68400e-01,2.72e-01,-1.39e-02, 
2.68480e-01,2.73e-01,-1.39e-02, 
2.68560e-01,2.72e-01,-1.39e-02, 
2.68640e-01,2.72e-01,-1.39e-02, 
2.68720e-01,2.72e-01,-1.39e-02, 
2.68800e-01,2.72e-01,-1.39e-02, 
2.68880e-01,2.73e-01,-1.39e-02, 
2.68960e-01,2.73e-01,-1.39e-02, 
2.69040e-01,2.73e-01,-1.39e-02, 
2.69120e-01,2.74e-01,-1.39e-02, 
2.69200e-01,2.74e-01,-1.39e-02, 
2.69280e-01,2.74e-01,-1.39e-02, 
2.69360e-01,2.74e-01,-1.39e-02, 
2.69440e-01,2.74e-01,-1.39e-02, 
2.69520e-01,2.74e-01,-1.39e-02, 
2.69600e-01,2.75e-01,-1.39e-02, 
2.69680e-01,2.75e-01,-1.39e-02, 
2.69760e-01,2.74e-01,-1.39e-02, 
2.69840e-01,2.75e-01,-1.39e-02, 
2.69920e-01,2.75e-01,-1.39e-02, 
2.70000e-01,2.75e-01,-1.39e-02, 
2.70080e-01,2.75e-01,-1.39e-02, 
2.70160e-01,2.75e-01,-1.39e-02, 
2.70240e-01,2.75e-01,-1.39e-02, 
2.70320e-01,2.76e-01,-1.39e-02, 
2.70400e-01,2.75e-01,-1.39e-02, 
2.70480e-01,2.76e-01,-1.39e-02, 
2.70560e-01,2.75e-01,-1.39e-02, 
2.70640e-01,2.76e-01,-1.39e-02, 
2.70720e-01,2.75e-01,-1.39e-02, 
2.70800e-01,2.76e-01,-1.39e-02, 
2.70880e-01,2.76e-01,-1.39e-02, 
2.70960e-01,2.76e-01,-1.39e-02, 
2.71040e-01,2.76e-01,-1.39e-02, 
2.71120e-01,2.76e-01,-1.39e-02, 
2.71200e-01,2.76e-01,-1.39e-02, 
2.71280e-01,2.76e-01,-1.39e-02, 
2.71360e-01,2.76e-01,-1.39e-02, 
2.71440e-01,2.76e-01,-1.39e-02, 
2.71520e-01,2.76e-01,-1.39e-02, 
2.71600e-01,2.76e-01,-1.39e-02, 
2.71680e-01,2.76e-01,-1.39e-02, 
2.71760e-01,2.76e-01,-1.39e-02, 
2.71840e-01,2.76e-01,-1.39e-02, 
2.71920e-01,2.76e-01,-1.39e-02, 
2.72000e-01,2.77e-01,-1.39e-02, 
2.72080e-01,2.76e-01,-1.39e-02, 
2.72160e-01,2.76e-01,-1.39e-02, 
2.72240e-01,2.77e-01,-1.39e-02, 
2.72320e-01,2.77e-01,-1.39e-02, 
2.72400e-01,2.77e-01,-1.39e-02, 
2.72480e-01,2.77e-01,-1.39e-02, 
2.72560e-01,2.78e-01,-1.39e-02, 
2.72640e-01,2.77e-01,-1.39e-02, 
2.72720e-01,2.78e-01,-1.39e-02, 
2.72800e-01,2.78e-01,-1.39e-02, 
2.72880e-01,2.78e-01,-1.39e-02, 
2.72960e-01,2.77e-01,-1.39e-02, 
2.73040e-01,2.78e-01,-1.39e-02, 
2.73120e-01,2.78e-01,-1.39e-02, 
2.73200e-01,2.78e-01,-1.39e-02, 
2.73280e-01,2.78e-01,-1.39e-02, 
2.73360e-01,2.78e-01,-1.39e-02, 
2.73440e-01,2.78e-01,-1.39e-02, 
2.73520e-01,2.78e-01,-1.39e-02, 
2.73600e-01,2.78e-01,-1.39e-02, 
2.73680e-01,2.79e-01,-1.39e-02, 
2.73760e-01,2.78e-01,-1.39e-02, 
2.73840e-01,2.78e-01,-1.39e-02, 
2.73920e-01,2.79e-01,-1.39e-02, 
2.74000e-01,2.78e-01,-1.39e-02, 
2.74080e-01,2.78e-01,-1.39e-02, 
2.74160e-01,2.79e-01,-1.39e-02, 
2.74240e-01,2.79e-01,-1.39e-02, 
2.74320e-01,2.79e-01,-1.39e-02, 
2.74400e-01,2.80e-01,-1.39e-02, 
2.74480e-01,2.79e-01,-1.39e-02, 
2.74560e-01,2.79e-01,-1.39e-02, 
2.74640e-01,2.79e-01,-1.39e-02, 
2.74720e-01,2.79e-01,-1.39e-02, 
2.74800e-01,2.80e-01,-1.39e-02, 
2.74880e-01,2.79e-01,-1.39e-02, 
2.74960e-01,2.80e-01,-1.39e-02, 
2.75040e-01,2.79e-01,-1.39e-02, 
2.75120e-01,2.79e-01,-1.39e-02, 
2.75200e-01,2.80e-01,-1.39e-02, 
2.75280e-01,2.80e-01,-1.39e-02, 
2.75360e-01,2.80e-01,-1.39e-02, 
2.75440e-01,2.80e-01,-1.39e-02, 
2.75520e-01,2.80e-01,-1.39e-02, 
2.75600e-01,2.80e-01,-1.39e-02, 
2.75680e-01,2.80e-01,-1.39e-02, 
2.75760e-01,2.80e-01,-1.39e-02, 
2.75840e-01,2.80e-01,-1.39e-02, 
2.75920e-01,2.80e-01,-1.39e-02, 
2.76000e-01,2.81e-01,-1.39e-02, 
2.76080e-01,2.80e-01,-1.39e-02, 
2.76160e-01,2.80e-01,-1.39e-02, 
2.76240e-01,2.80e-01,-1.39e-02, 
2.76320e-01,2.80e-01,-1.39e-02, 
2.76400e-01,2.81e-01,-1.39e-02, 
2.76480e-01,2.80e-01,-1.39e-02, 
2.76560e-01,2.80e-01,-1.39e-02, 
2.76640e-01,2.80e-01,-1.39e-02, 
2.76720e-01,2.81e-01,-1.39e-02, 
2.76800e-01,2.81e-01,-1.39e-02, 
2.76880e-01,2.80e-01,-1.39e-02, 
2.76960e-01,2.81e-01,-1.39e-02, 
2.77040e-01,2.81e-01,-1.39e-02, 
2.77120e-01,2.82e-01,-1.39e-02, 
2.77200e-01,2.80e-01,-1.39e-02, 
2.77280e-01,2.81e-01,-1.39e-02, 
2.77360e-01,2.82e-01,-1.39e-02, 
2.77440e-01,2.82e-01,-1.39e-02, 
2.77520e-01,2.82e-01,-1.39e-02, 
2.77600e-01,2.82e-01,-1.39e-02, 
2.77680e-01,2.83e-01,-1.39e-02, 
2.77760e-01,2.82e-01,-1.39e-02, 
2.77840e-01,2.83e-01,-1.39e-02, 
2.77920e-01,2.83e-01,-1.39e-02, 
2.78000e-01,2.83e-01,-1.39e-02, 
2.78080e-01,2.83e-01,-1.39e-02, 
2.78160e-01,2.84e-01,-1.39e-02, 
2.78240e-01,2.84e-01,-1.39e-02, 
2.78320e-01,2.83e-01,-1.39e-02, 
2.78400e-01,2.83e-01,-1.39e-02, 
2.78480e-01,2.84e-01,-1.39e-02, 
2.78560e-01,2.84e-01,-1.39e-02, 
2.78640e-01,2.84e-01,-1.39e-02, 
2.78720e-01,2.84e-01,-1.39e-02, 
2.78800e-01,2.84e-01,-1.39e-02, 
2.78880e-01,2.84e-01,-1.39e-02, 
2.78960e-01,2.84e-01,-1.39e-02, 
2.79040e-01,2.84e-01,-1.39e-02, 
2.79120e-01,2.85e-01,-1.39e-02, 
2.79200e-01,2.84e-01,-1.39e-02, 
2.79280e-01,2.85e-01,-1.39e-02, 
2.79360e-01,2.85e-01,-1.39e-02, 
2.79440e-01,2.85e-01,-1.39e-02, 
2.79520e-01,2.85e-01,-1.39e-02, 
2.79600e-01,2.85e-01,-1.39e-02, 
2.79680e-01,2.85e-01,-1.39e-02, 
2.79760e-01,2.85e-01,-1.39e-02, 
2.79840e-01,2.85e-01,-1.39e-02, 
2.79920e-01,2.85e-01,-1.39e-02, 
2.80000e-01,2.85e-01,-1.39e-02, 
2.80080e-01,2.85e-01,-1.39e-02, 
2.80160e-01,2.85e-01,-1.39e-02, 
2.80240e-01,2.85e-01,-1.39e-02, 
2.80320e-01,2.86e-01,-1.39e-02, 
2.80400e-01,2.86e-01,-1.39e-02, 
2.80480e-01,2.85e-01,-1.39e-02, 
2.80560e-01,2.86e-01,-1.39e-02, 
2.80640e-01,2.86e-01,-1.39e-02, 
2.80720e-01,2.86e-01,-1.39e-02, 
2.80800e-01,2.86e-01,-1.39e-02, 
2.80880e-01,2.86e-01,-1.39e-02, 
2.80960e-01,2.86e-01,-1.39e-02, 
2.81040e-01,2.86e-01,-1.39e-02, 
2.81120e-01,2.87e-01,-1.39e-02, 
2.81200e-01,2.86e-01,-1.39e-02, 
2.81280e-01,2.87e-01,-1.39e-02, 
2.81360e-01,2.87e-01,-1.39e-02, 
2.81440e-01,2.87e-01,-1.39e-02, 
2.81520e-01,2.88e-01,-1.39e-02, 
2.81600e-01,2.87e-01,-1.39e-02, 
2.81680e-01,2.87e-01,-1.39e-02, 
2.81760e-01,2.88e-01,-1.39e-02, 
2.81840e-01,2.88e-01,-1.39e-02, 
2.81920e-01,2.88e-01,-1.39e-02, 
2.82000e-01,2.88e-01,-1.39e-02, 
2.82080e-01,2.88e-01,-1.39e-02, 
2.82160e-01,2.89e-01,-1.39e-02, 
2.82240e-01,2.89e-01,-1.39e-02, 
2.82320e-01,2.89e-01,-1.39e-02, 
2.82400e-01,2.89e-01,-1.39e-02, 
2.82480e-01,2.89e-01,-1.39e-02, 
2.82560e-01,2.89e-01,-1.39e-02, 
2.82640e-01,2.89e-01,-1.39e-02, 
2.82720e-01,2.89e-01,-1.39e-02, 
2.82800e-01,2.89e-01,-1.39e-02, 
2.82880e-01,2.89e-01,-1.39e-02, 
2.82960e-01,2.89e-01,-1.39e-02, 
2.83040e-01,2.89e-01,-1.39e-02, 
2.83120e-01,2.89e-01,-1.39e-02, 
2.83200e-01,2.89e-01,-1.39e-02, 
2.83280e-01,2.89e-01,-1.39e-02, 
2.83360e-01,2.89e-01,-1.39e-02, 
2.83440e-01,2.90e-01,-1.39e-02, 
2.83520e-01,2.89e-01,-1.39e-02, 
2.83600e-01,2.90e-01,-1.39e-02, 
2.83680e-01,2.89e-01,-1.39e-02, 
2.83760e-01,2.90e-01,-1.39e-02, 
2.83840e-01,2.91e-01,-1.39e-02, 
2.83920e-01,2.90e-01,-1.39e-02, 
2.84000e-01,2.91e-01,-1.39e-02, 
2.84080e-01,2.92e-01,-1.39e-02, 
2.84160e-01,2.91e-01,-1.39e-02, 
2.84240e-01,2.92e-01,-1.39e-02, 
2.84320e-01,2.91e-01,-1.39e-02, 
2.84400e-01,2.92e-01,-1.39e-02, 
2.84480e-01,2.92e-01,-1.39e-02, 
2.84560e-01,2.93e-01,-1.39e-02, 
2.84640e-01,2.93e-01,-1.39e-02, 
2.84720e-01,2.91e-01,-1.39e-02, 
2.84800e-01,2.93e-01,-1.39e-02, 
2.84880e-01,2.93e-01,-1.39e-02, 
2.84960e-01,2.93e-01,-1.39e-02, 
2.85040e-01,2.93e-01,-1.39e-02, 
2.85120e-01,2.93e-01,-1.39e-02, 
2.85200e-01,2.93e-01,-1.39e-02, 
2.85280e-01,2.93e-01,-1.39e-02, 
2.85360e-01,2.94e-01,-1.39e-02, 
2.85440e-01,2.93e-01,-1.39e-02, 
2.85520e-01,2.94e-01,-1.39e-02, 
2.85600e-01,2.94e-01,-1.39e-02, 
2.85680e-01,2.94e-01,-1.39e-02, 
2.85760e-01,2.94e-01,-1.39e-02, 
2.85840e-01,2.94e-01,-1.39e-02, 
2.85920e-01,2.94e-01,-1.39e-02, 
2.86000e-01,2.94e-01,-1.39e-02, 
2.86080e-01,2.94e-01,-1.39e-02, 
2.86160e-01,2.94e-01,-1.39e-02, 
2.86240e-01,2.94e-01,-1.39e-02, 
2.86320e-01,2.94e-01,-1.39e-02, 
2.86400e-01,2.94e-01,-1.39e-02, 
2.86480e-01,2.94e-01,-1.39e-02, 
2.86560e-01,2.94e-01,-1.39e-02, 
2.86640e-01,2.94e-01,-1.39e-02, 
2.86720e-01,2.95e-01,-1.39e-02, 
2.86800e-01,2.95e-01,-1.39e-02, 
2.86880e-01,2.95e-01,-1.39e-02, 
2.86960e-01,2.95e-01,-1.39e-02, 
2.87040e-01,2.95e-01,-1.39e-02, 
2.87120e-01,2.95e-01,-1.39e-02, 
2.87200e-01,2.95e-01,-1.39e-02, 
2.87280e-01,2.95e-01,-1.39e-02, 
2.87360e-01,2.95e-01,-1.39e-02, 
2.87440e-01,2.95e-01,-1.39e-02, 
2.87520e-01,2.95e-01,-1.39e-02, 
2.87600e-01,2.95e-01,-1.39e-02, 
2.87680e-01,2.96e-01,-1.39e-02, 
2.87760e-01,2.95e-01,-1.39e-02, 
2.87840e-01,2.96e-01,-1.39e-02, 
2.87920e-01,2.96e-01,-1.39e-02, 
2.88000e-01,2.96e-01,-1.39e-02, 
2.88080e-01,2.96e-01,-1.39e-02, 
2.88160e-01,2.96e-01,-1.39e-02, 
2.88240e-01,2.98e-01,-1.39e-02, 
2.88320e-01,2.97e-01,-1.39e-02, 
2.88400e-01,2.96e-01,-1.39e-02, 
2.88480e-01,2.96e-01,-1.39e-02, 
2.88560e-01,2.97e-01,-1.39e-02, 
2.88640e-01,2.97e-01,-1.39e-02, 
2.88720e-01,2.96e-01,-1.39e-02, 
2.88800e-01,2.97e-01,-1.39e-02, 
2.88880e-01,2.97e-01,-1.39e-02, 
2.88960e-01,2.97e-01,-1.39e-02, 
2.89040e-01,2.97e-01,-1.39e-02, 
2.89120e-01,2.97e-01,-1.39e-02, 
2.89200e-01,2.97e-01,-1.39e-02, 
2.89280e-01,2.97e-01,-1.39e-02, 
2.89360e-01,2.97e-01,-1.39e-02, 
2.89440e-01,2.97e-01,-1.39e-02, 
2.89520e-01,2.98e-01,-1.39e-02, 
2.89600e-01,2.98e-01,-1.39e-02, 
2.89680e-01,2.98e-01,-1.39e-02, 
2.89760e-01,2.98e-01,-1.39e-02, 
2.89840e-01,2.98e-01,-1.39e-02, 
2.89920e-01,2.98e-01,-1.39e-02, 
2.90000e-01,2.98e-01,-1.39e-02, 
2.90080e-01,2.98e-01,-1.39e-02, 
2.90160e-01,2.98e-01,-1.39e-02, 
2.90240e-01,2.98e-01,-1.39e-02, 
2.90320e-01,2.98e-01,-1.39e-02, 
2.90400e-01,2.98e-01,-1.39e-02, 
2.90480e-01,2.98e-01,-1.39e-02, 
2.90560e-01,2.98e-01,-1.39e-02, 
2.90640e-01,2.99e-01,-1.39e-02, 
2.90720e-01,2.98e-01,-1.39e-02, 
2.90800e-01,2.99e-01,-1.39e-02, 
2.90880e-01,3.00e-01,-1.39e-02, 
2.90960e-01,3.00e-01,-1.39e-02, 
2.91040e-01,2.99e-01,-1.39e-02, 
2.91120e-01,3.00e-01,-1.39e-02, 
2.91200e-01,2.99e-01,-1.39e-02, 
2.91280e-01,3.00e-01,-1.39e-02, 
2.91360e-01,3.00e-01,-1.39e-02, 
2.91440e-01,3.00e-01,-1.39e-02, 
2.91520e-01,3.00e-01,-1.39e-02, 
2.91600e-01,3.00e-01,-1.39e-02, 
2.91680e-01,3.00e-01,-1.39e-02, 
2.91760e-01,3.00e-01,-1.39e-02, 
2.91840e-01,3.00e-01,-1.39e-02, 
2.91920e-01,3.00e-01,-1.39e-02, 
2.92000e-01,3.00e-01,-1.39e-02, 
2.92080e-01,3.01e-01,-1.39e-02, 
2.92160e-01,3.01e-01,-1.39e-02, 
2.92240e-01,3.01e-01,-1.39e-02, 
2.92320e-01,3.01e-01,-1.39e-02, 
2.92400e-01,3.01e-01,-1.39e-02, 
2.92480e-01,3.01e-01,-1.39e-02, 
2.92560e-01,3.01e-01,-1.39e-02, 
2.92640e-01,3.01e-01,-1.39e-02, 
2.92720e-01,3.01e-01,-1.39e-02, 
2.92800e-01,3.01e-01,-1.26e-02, 
2.92880e-01,3.01e-01,-1.39e-02, 
2.92960e-01,3.01e-01,-1.39e-02, 
2.93040e-01,3.01e-01,-1.39e-02, 
2.93120e-01,3.02e-01,-1.39e-02, 
2.93200e-01,3.02e-01,-1.39e-02, 
2.93280e-01,3.02e-01,-1.39e-02, 
2.93360e-01,3.02e-01,-1.39e-02, 
2.93440e-01,3.03e-01,-1.39e-02, 
2.93520e-01,3.03e-01,-1.39e-02, 
2.93600e-01,3.03e-01,-1.39e-02, 
2.93680e-01,3.03e-01,-1.39e-02, 
2.93760e-01,3.03e-01,-1.39e-02, 
2.93840e-01,3.03e-01,-1.39e-02, 
2.93920e-01,3.03e-01,-1.39e-02, 
2.94000e-01,3.03e-01,-1.39e-02, 
2.94080e-01,3.03e-01,-1.39e-02, 
2.94160e-01,3.03e-01,-1.39e-02, 
2.94240e-01,3.04e-01,-1.39e-02, 
2.94320e-01,3.03e-01,-1.39e-02, 
2.94400e-01,3.03e-01,-1.39e-02, 
2.94480e-01,3.04e-01,-1.39e-02, 
2.94560e-01,3.04e-01,-1.39e-02, 
2.94640e-01,3.04e-01,-1.39e-02, 
2.94720e-01,3.04e-01,-1.39e-02, 
2.94800e-01,3.05e-01,-1.39e-02, 
2.94880e-01,3.04e-01,-1.39e-02, 
2.94960e-01,3.04e-01,-1.39e-02, 
2.95040e-01,3.05e-01,-1.39e-02, 
2.95120e-01,3.05e-01,-1.39e-02, 
2.95200e-01,3.05e-01,-1.39e-02, 
2.95280e-01,3.04e-01,-1.39e-02, 
2.95360e-01,3.06e-01,-1.39e-02, 
2.95440e-01,3.07e-01,-1.26e-02, 
2.95520e-01,3.06e-01,-1.26e-02, 
2.95600e-01,3.07e-01,-1.39e-02, 
2.95680e-01,3.07e-01,-1.39e-02, 
2.95760e-01,3.07e-01,-1.39e-02, 
2.95840e-01,3.07e-01,-1.26e-02, 
2.95920e-01,3.07e-01,-1.39e-02, 
2.96000e-01,3.08e-01,-1.39e-02, 
2.96080e-01,3.08e-01,-1.39e-02, 
2.96160e-01,3.08e-01,-1.39e-02, 
2.96240e-01,3.08e-01,-1.39e-02, 
2.96320e-01,3.08e-01,-1.39e-02, 
2.96400e-01,3.09e-01,-1.39e-02, 
2.96480e-01,3.09e-01,-1.39e-02, 
2.96560e-01,3.09e-01,-1.39e-02, 
2.96640e-01,3.09e-01,-1.39e-02, 
2.96720e-01,3.10e-01,-1.39e-02, 
2.96800e-01,3.10e-01,-1.39e-02, 
2.96880e-01,3.10e-01,-1.39e-02, 
2.96960e-01,3.10e-01,-1.39e-02, 
2.97040e-01,3.10e-01,-1.39e-02, 
2.97120e-01,3.10e-01,-1.26e-02, 
2.97200e-01,3.10e-01,-1.39e-02, 
2.97280e-01,3.10e-01,-1.39e-02, 
2.97360e-01,3.10e-01,-1.39e-02, 
2.97440e-01,3.11e-01,-1.39e-02, 
2.97520e-01,3.11e-01,-1.39e-02, 
2.97600e-01,3.11e-01,-1.39e-02, 
2.97680e-01,3.12e-01,-1.39e-02, 
2.97760e-01,3.12e-01,-1.39e-02, 
2.97840e-01,3.12e-01,-1.39e-02, 
2.97920e-01,3.12e-01,-1.39e-02, 
2.98000e-01,3.12e-01,-1.39e-02, 
2.98080e-01,3.12e-01,-1.39e-02, 
2.98160e-01,3.12e-01,-1.39e-02, 
2.98240e-01,3.13e-01,-1.39e-02, 
2.98320e-01,3.13e-01,-1.26e-02, 
2.98400e-01,3.13e-01,-1.39e-02, 
2.98480e-01,3.14e-01,-1.26e-02, 
2.98560e-01,3.14e-01,-1.26e-02, 
2.98640e-01,3.15e-01,-1.39e-02, 
2.98720e-01,3.15e-01,-1.39e-02, 
2.98800e-01,3.16e-01,-1.26e-02, 
2.98880e-01,3.16e-01,-1.39e-02, 
2.98960e-01,3.16e-01,-1.39e-02, 
2.99040e-01,3.16e-01,-1.39e-02, 
2.99120e-01,3.16e-01,-1.26e-02, 
2.99200e-01,3.16e-01,-1.39e-02, 
2.99280e-01,3.17e-01,-1.39e-02, 
2.99360e-01,3.17e-01,-1.26e-02, 
2.99440e-01,3.17e-01,-1.39e-02, 
2.99520e-01,3.17e-01,-1.39e-02, 
2.99600e-01,3.17e-01,-1.39e-02, 
2.99680e-01,3.17e-01,-1.39e-02, 
2.99760e-01,3.17e-01,-1.39e-02, 
2.99840e-01,3.17e-01,-1.39e-02, 
2.99920e-01,3.17e-01,-1.39e-02, 
3.00000e-01,3.17e-01,-1.26e-02, 
3.00080e-01,3.17e-01,-1.39e-02, 
3.00160e-01,3.18e-01,-1.39e-02, 
3.00240e-01,3.18e-01,-1.39e-02, 
3.00320e-01,3.18e-01,-1.26e-02, 
3.00400e-01,3.18e-01,-1.39e-02, 
3.00480e-01,3.19e-01,-1.26e-02, 
3.00560e-01,3.19e-01,-1.39e-02, 
3.00640e-01,3.19e-01,-1.39e-02, 
3.00720e-01,3.19e-01,-1.39e-02, 
3.00800e-01,3.19e-01,-1.26e-02, 
3.00880e-01,3.19e-01,-1.26e-02, 
3.00960e-01,3.19e-01,-1.26e-02, 
3.01040e-01,3.21e-01,-1.26e-02, 
3.01120e-01,3.20e-01,-1.26e-02, 
3.01200e-01,3.21e-01,-1.39e-02, 
3.01280e-01,3.21e-01,-1.26e-02, 
3.01360e-01,3.21e-01,-1.39e-02, 
3.01440e-01,3.21e-01,-1.26e-02, 
3.01520e-01,3.21e-01,-1.26e-02, 
3.01600e-01,3.22e-01,-1.26e-02, 
3.01680e-01,3.21e-01,-1.26e-02, 
3.01760e-01,3.21e-01,-1.26e-02, 
3.01840e-01,3.22e-01,-1.39e-02, 
3.01920e-01,3.23e-01,-1.26e-02, 
3.02000e-01,3.23e-01,-1.39e-02, 
3.02080e-01,3.23e-01,-1.39e-02, 
3.02160e-01,3.23e-01,-1.26e-02, 
3.02240e-01,3.24e-01,-1.39e-02, 
3.02320e-01,3.24e-01,-1.26e-02, 
3.02400e-01,3.24e-01,-1.26e-02, 
3.02480e-01,3.25e-01,-1.26e-02, 
3.02560e-01,3.24e-01,-1.26e-02, 
3.02640e-01,3.24e-01,-1.26e-02, 
3.02720e-01,3.24e-01,-1.26e-02, 
3.02800e-01,3.24e-01,-1.26e-02, 
3.02880e-01,3.25e-01,-1.26e-02, 
3.02960e-01,3.25e-01,-1.39e-02, 
3.03040e-01,3.25e-01,-1.26e-02, 
3.03120e-01,3.25e-01,-1.26e-02, 
3.03200e-01,3.25e-01,-1.26e-02, 
3.03280e-01,3.25e-01,-1.39e-02, 
3.03360e-01,3.26e-01,-1.26e-02, 
3.03440e-01,3.25e-01,-1.26e-02, 
3.03520e-01,3.26e-01,-1.26e-02, 
3.03600e-01,3.26e-01,-1.26e-02, 
