,CH3
Second,Volt
1.23983e+00,-3.15e-01, 
1.24057e+00,-3.15e-01, 
1.24130e+00,-3.16e-01, 
1.24203e+00,-3.15e-01, 
1.24276e+00,-3.16e-01, 
1.24350e+00,-3.16e-01, 
1.24423e+00,-3.17e-01, 
1.24496e+00,-3.18e-01, 
1.24569e+00,-3.17e-01, 
1.24643e+00,-3.18e-01, 
1.24716e+00,-3.18e-01, 
1.24789e+00,-3.18e-01, 
1.24862e+00,-3.18e-01, 
1.24936e+00,-3.18e-01, 
1.25009e+00,-3.19e-01, 
1.25082e+00,-3.19e-01, 
1.25155e+00,-3.20e-01, 
1.25229e+00,-3.20e-01, 
1.25302e+00,-3.21e-01, 
1.25375e+00,-3.21e-01, 
1.25448e+00,-3.21e-01, 
1.25521e+00,-3.22e-01, 
1.25595e+00,-3.21e-01, 
1.25668e+00,-3.22e-01, 
1.25741e+00,-3.22e-01, 
1.25814e+00,-3.23e-01, 
1.25888e+00,-3.23e-01, 
1.25961e+00,-3.23e-01, 
1.26034e+00,-3.24e-01, 
1.26107e+00,-3.24e-01, 
1.26181e+00,-3.24e-01, 
1.26254e+00,-3.24e-01, 
1.26327e+00,-3.25e-01, 
1.26400e+00,-3.25e-01, 
1.26474e+00,-3.24e-01, 
1.26547e+00,-3.26e-01, 
1.26620e+00,-3.26e-01, 
1.26693e+00,-3.26e-01, 
1.26767e+00,-3.27e-01, 
1.26840e+00,-3.26e-01, 
1.26913e+00,-3.27e-01, 
1.26986e+00,-3.27e-01, 
1.27060e+00,-3.27e-01, 
1.27133e+00,-3.27e-01, 
1.27206e+00,-3.28e-01, 
1.27279e+00,-3.28e-01, 
1.27353e+00,-3.29e-01, 
1.27426e+00,-3.29e-01, 
1.27499e+00,-3.29e-01, 
1.27572e+00,-3.29e-01, 
1.27646e+00,-3.30e-01, 
1.27719e+00,-3.30e-01, 
1.27792e+00,-3.30e-01, 
1.27865e+00,-3.30e-01, 
1.27938e+00,-3.30e-01, 
1.28012e+00,-3.32e-01, 
1.28085e+00,-3.32e-01, 
1.28158e+00,-3.31e-01, 
1.28231e+00,-3.32e-01, 
1.28305e+00,-3.33e-01, 
1.28378e+00,-3.33e-01, 
1.28451e+00,-3.33e-01, 
1.28524e+00,-3.33e-01, 
1.28598e+00,-3.33e-01, 
1.28671e+00,-3.33e-01, 
1.28744e+00,-3.33e-01, 
1.28817e+00,-3.33e-01, 
1.28891e+00,-3.34e-01, 
1.28964e+00,-3.34e-01, 
1.29037e+00,-3.34e-01, 
1.29110e+00,-3.34e-01, 
1.29184e+00,-3.34e-01, 
1.29257e+00,-3.34e-01, 
1.29330e+00,-3.34e-01, 
1.29403e+00,-3.34e-01, 
1.29477e+00,-3.34e-01, 
1.29550e+00,-3.34e-01, 
1.29623e+00,-3.34e-01, 
1.29696e+00,-3.34e-01, 
1.29770e+00,-3.35e-01, 
1.29843e+00,-3.35e-01, 
1.29916e+00,-3.35e-01, 
1.29989e+00,-3.34e-01, 
1.30062e+00,-3.35e-01, 
1.30136e+00,-3.34e-01, 
1.30209e+00,-3.35e-01, 
1.30282e+00,-3.35e-01, 
1.30355e+00,-3.35e-01, 
1.30429e+00,-3.35e-01, 
1.30502e+00,-3.36e-01, 
1.30575e+00,-3.36e-01, 
1.30648e+00,-3.36e-01, 
1.30722e+00,-3.36e-01, 
1.30795e+00,-3.36e-01, 
1.30868e+00,-3.36e-01, 
1.30941e+00,-3.35e-01, 
1.31015e+00,-3.37e-01, 
1.31088e+00,-3.37e-01, 
1.31161e+00,-3.37e-01, 
1.31234e+00,-3.38e-01, 
1.31308e+00,-3.37e-01, 
1.31381e+00,-3.38e-01, 
1.31454e+00,-3.38e-01, 
1.31527e+00,-3.38e-01, 
1.31601e+00,-3.37e-01, 
1.31674e+00,-3.38e-01, 
1.31747e+00,-3.37e-01, 
1.31820e+00,-3.38e-01, 
1.31894e+00,-3.38e-01, 
1.31967e+00,-3.38e-01, 
1.32040e+00,-3.38e-01, 
1.32113e+00,-3.38e-01, 
1.32187e+00,-3.37e-01, 
1.32260e+00,-3.38e-01, 
1.32333e+00,-3.38e-01, 
1.32406e+00,-3.37e-01, 
1.32479e+00,-3.37e-01, 
1.32553e+00,-3.38e-01, 
1.32626e+00,-3.38e-01, 
1.32699e+00,-3.38e-01, 
1.32772e+00,-3.37e-01, 
1.32846e+00,-3.38e-01, 
1.32919e+00,-3.38e-01, 
1.32992e+00,-3.37e-01, 
1.33065e+00,-3.38e-01, 
1.33139e+00,-3.38e-01, 
1.33212e+00,-3.37e-01, 
1.33285e+00,-3.37e-01, 
1.33358e+00,-3.37e-01, 
1.33432e+00,-3.37e-01, 
1.33505e+00,-3.37e-01, 
1.33578e+00,-3.37e-01, 
1.33651e+00,-3.38e-01, 
1.33725e+00,-3.37e-01, 
1.33798e+00,-3.37e-01, 
1.33871e+00,-3.37e-01, 
1.33944e+00,-3.36e-01, 
1.34018e+00,-3.36e-01, 
1.34091e+00,-3.36e-01, 
1.34164e+00,-3.35e-01, 
1.34237e+00,-3.35e-01, 
1.34311e+00,-3.35e-01, 
1.34384e+00,-3.35e-01, 
1.34457e+00,-3.35e-01, 
1.34530e+00,-3.35e-01, 
1.34604e+00,-3.34e-01, 
1.34677e+00,-3.35e-01, 
1.34750e+00,-3.34e-01, 
1.34823e+00,-3.34e-01, 
1.34896e+00,-3.34e-01, 
1.34970e+00,-3.33e-01, 
1.35043e+00,-3.33e-01, 
1.35116e+00,-3.33e-01, 
1.35189e+00,-3.33e-01, 
1.35263e+00,-3.32e-01, 
1.35336e+00,-3.33e-01, 
1.35409e+00,-3.33e-01, 
1.35482e+00,-3.30e-01, 
1.35556e+00,-3.31e-01, 
1.35629e+00,-3.31e-01, 
1.35702e+00,-3.30e-01, 
1.35775e+00,-3.30e-01, 
1.35849e+00,-3.30e-01, 
1.35922e+00,-3.31e-01, 
1.35995e+00,-3.30e-01, 
1.36068e+00,-3.30e-01, 
1.36142e+00,-3.30e-01, 
1.36215e+00,-3.30e-01, 
1.36288e+00,-3.30e-01, 
1.36361e+00,-3.30e-01, 
1.36435e+00,-3.30e-01, 
1.36508e+00,-3.30e-01, 
1.36581e+00,-3.30e-01, 
1.36654e+00,-3.30e-01, 
1.36728e+00,-3.30e-01, 
1.36801e+00,-3.30e-01, 
1.36874e+00,-3.30e-01, 
1.36947e+00,-3.30e-01, 
1.37021e+00,-3.30e-01, 
1.37094e+00,-3.30e-01, 
1.37167e+00,-3.30e-01, 
1.37240e+00,-3.30e-01, 
1.37313e+00,-3.30e-01, 
1.37387e+00,-3.30e-01, 
1.37460e+00,-3.29e-01, 
1.37533e+00,-3.30e-01, 
1.37606e+00,-3.29e-01, 
1.37680e+00,-3.28e-01, 
1.37753e+00,-3.28e-01, 
1.37826e+00,-3.29e-01, 
1.37899e+00,-3.28e-01, 
1.37973e+00,-3.27e-01, 
1.38046e+00,-3.27e-01, 
1.38119e+00,-3.27e-01, 
1.38192e+00,-3.27e-01, 
1.38266e+00,-3.27e-01, 
1.38339e+00,-3.27e-01, 
1.38412e+00,-3.26e-01, 
1.38485e+00,-3.26e-01, 
1.38559e+00,-3.26e-01, 
1.38632e+00,-3.25e-01, 
1.38705e+00,-3.25e-01, 
1.38778e+00,-3.25e-01, 
1.38852e+00,-3.24e-01, 
1.38925e+00,-3.24e-01, 
1.38998e+00,-3.24e-01, 
1.39071e+00,-3.23e-01, 
1.39145e+00,-3.24e-01, 
1.39218e+00,-3.24e-01, 
1.39291e+00,-3.23e-01, 
1.39364e+00,-3.22e-01, 
1.39437e+00,-3.22e-01, 
1.39511e+00,-3.22e-01, 
1.39584e+00,-3.22e-01, 
1.39657e+00,-3.21e-01, 
1.39730e+00,-3.21e-01, 
1.39804e+00,-3.21e-01, 
1.39877e+00,-3.21e-01, 
1.39950e+00,-3.21e-01, 
1.40023e+00,-3.20e-01, 
1.40097e+00,-3.20e-01, 
1.40170e+00,-3.20e-01, 
1.40243e+00,-3.20e-01, 
1.40316e+00,-3.18e-01, 
1.40390e+00,-3.19e-01, 
1.40463e+00,-3.18e-01, 
1.40536e+00,-3.18e-01, 
1.40609e+00,-3.18e-01, 
1.40683e+00,-3.18e-01, 
1.40756e+00,-3.18e-01, 
1.40829e+00,-3.18e-01, 
1.40902e+00,-3.18e-01, 
1.40976e+00,-3.18e-01, 
1.41049e+00,-3.16e-01, 
1.41122e+00,-3.16e-01, 
1.41195e+00,-3.16e-01, 
1.41269e+00,-3.15e-01, 
1.41342e+00,-3.15e-01, 
1.41415e+00,-3.15e-01, 
1.41488e+00,-3.14e-01, 
1.41562e+00,-3.15e-01, 
1.41635e+00,-3.14e-01, 
1.41708e+00,-3.14e-01, 
1.41781e+00,-3.14e-01, 
1.41854e+00,-3.13e-01, 
1.41928e+00,-3.14e-01, 
1.42001e+00,-3.13e-01, 
1.42074e+00,-3.13e-01, 
1.42147e+00,-3.13e-01, 
1.42221e+00,-3.12e-01, 
1.42294e+00,-3.12e-01, 
1.42367e+00,-3.12e-01, 
1.42440e+00,-3.11e-01, 
1.42514e+00,-3.11e-01, 
1.42587e+00,-3.10e-01, 
1.42660e+00,-3.10e-01, 
1.42733e+00,-3.10e-01, 
1.42807e+00,-3.10e-01, 
1.42880e+00,-3.10e-01, 
1.42953e+00,-3.09e-01, 
1.43026e+00,-3.08e-01, 
1.43100e+00,-3.09e-01, 
1.43173e+00,-3.08e-01, 
1.43246e+00,-3.07e-01, 
1.43319e+00,-3.07e-01, 
1.43393e+00,-3.07e-01, 
1.43466e+00,-3.07e-01, 
1.43539e+00,-3.06e-01, 
1.43612e+00,-3.06e-01, 
1.43686e+00,-3.06e-01, 
1.43759e+00,-3.06e-01, 
1.43832e+00,-3.05e-01, 
1.43905e+00,-3.04e-01, 
1.43979e+00,-3.04e-01, 
1.44052e+00,-3.03e-01, 
1.44125e+00,-3.02e-01, 
1.44198e+00,-3.03e-01, 
1.44271e+00,-3.02e-01, 
1.44345e+00,-3.01e-01, 
1.44418e+00,-3.01e-01, 
1.44491e+00,-3.01e-01, 
1.44564e+00,-3.01e-01, 
1.44638e+00,-3.00e-01, 
1.44711e+00,-2.98e-01, 
1.44784e+00,-2.99e-01, 
1.44857e+00,-2.99e-01, 
1.44931e+00,-2.98e-01, 
1.45004e+00,-2.98e-01, 
1.45077e+00,-2.98e-01, 
1.45150e+00,-2.97e-01, 
1.45224e+00,-2.97e-01, 
1.45297e+00,-2.97e-01, 
1.45370e+00,-2.96e-01, 
1.45443e+00,-2.96e-01, 
1.45517e+00,-2.95e-01, 
1.45590e+00,-2.95e-01, 
1.45663e+00,-2.95e-01, 
1.45736e+00,-2.95e-01, 
1.45810e+00,-2.95e-01, 
1.45883e+00,-2.95e-01, 
1.45956e+00,-2.95e-01, 
1.46029e+00,-2.95e-01, 
1.46103e+00,-2.95e-01, 
1.46176e+00,-2.95e-01, 
1.46249e+00,-2.95e-01, 
1.46322e+00,-2.94e-01, 
1.46396e+00,-2.94e-01, 
1.46469e+00,-2.94e-01, 
1.46542e+00,-2.94e-01, 
1.46615e+00,-2.95e-01, 
1.46688e+00,-2.94e-01, 
1.46762e+00,-2.94e-01, 
1.46835e+00,-2.94e-01, 
1.46908e+00,-2.94e-01, 
1.46981e+00,-2.95e-01, 
1.47055e+00,-2.94e-01, 
1.47128e+00,-2.94e-01, 
1.47201e+00,-2.94e-01, 
1.47274e+00,-2.95e-01, 
1.47348e+00,-2.94e-01, 
1.47421e+00,-2.95e-01, 
1.47494e+00,-2.95e-01, 
1.47567e+00,-2.95e-01, 
1.47641e+00,-2.95e-01, 
1.47714e+00,-2.95e-01, 
1.47787e+00,-2.95e-01, 
1.47860e+00,-2.95e-01, 
1.47934e+00,-2.95e-01, 
1.48007e+00,-2.96e-01, 
1.48080e+00,-2.96e-01, 
1.48153e+00,-2.96e-01, 
1.48227e+00,-2.96e-01, 
1.48300e+00,-2.96e-01, 
1.48373e+00,-2.98e-01, 
1.48446e+00,-2.97e-01, 
1.48520e+00,-2.96e-01, 
1.48593e+00,-2.97e-01, 
1.48666e+00,-2.97e-01, 
1.48739e+00,-2.98e-01, 
1.48812e+00,-2.98e-01, 
1.48886e+00,-2.98e-01, 
1.48959e+00,-2.98e-01, 
1.49032e+00,-2.98e-01, 
1.49105e+00,-2.98e-01, 
1.49179e+00,-2.98e-01, 
1.49252e+00,-2.98e-01, 
1.49325e+00,-2.98e-01, 
1.49398e+00,-2.99e-01, 
1.49472e+00,-3.00e-01, 
1.49545e+00,-2.99e-01, 
1.49618e+00,-3.00e-01, 
1.49691e+00,-3.00e-01, 
1.49765e+00,-3.01e-01, 
1.49838e+00,-3.01e-01, 
1.49911e+00,-3.00e-01, 
1.49984e+00,-3.01e-01, 
1.50058e+00,-3.02e-01, 
1.50131e+00,-3.01e-01, 
1.50204e+00,-3.02e-01, 
1.50277e+00,-3.02e-01, 
1.50351e+00,-3.03e-01, 
1.50424e+00,-3.02e-01, 
1.50497e+00,-3.03e-01, 
1.50570e+00,-3.04e-01, 
1.50644e+00,-3.04e-01, 
1.50717e+00,-3.04e-01, 
1.50790e+00,-3.04e-01, 
1.50863e+00,-3.06e-01, 
1.50937e+00,-3.06e-01, 
1.51010e+00,-3.06e-01, 
1.51083e+00,-3.06e-01, 
1.51156e+00,-3.07e-01, 
1.51229e+00,-3.07e-01, 
1.51303e+00,-3.07e-01, 
1.51376e+00,-3.08e-01, 
1.51449e+00,-3.08e-01, 
1.51522e+00,-3.07e-01, 
1.51596e+00,-3.07e-01, 
1.51669e+00,-3.09e-01, 
1.51742e+00,-3.10e-01, 
1.51815e+00,-3.08e-01, 
1.51889e+00,-3.09e-01, 
1.51962e+00,-3.10e-01, 
1.52035e+00,-3.10e-01, 
1.52108e+00,-3.09e-01, 
1.52182e+00,-3.10e-01, 
1.52255e+00,-3.10e-01, 
1.52328e+00,-3.10e-01, 
1.52401e+00,-3.10e-01, 
1.52475e+00,-3.10e-01, 
1.52548e+00,-3.10e-01, 
1.52621e+00,-3.10e-01, 
1.52694e+00,-3.10e-01, 
1.52768e+00,-3.11e-01, 
1.52841e+00,-3.11e-01, 
1.52914e+00,-3.12e-01, 
1.52987e+00,-3.12e-01, 
1.53061e+00,-3.12e-01, 
1.53134e+00,-3.13e-01, 
1.53207e+00,-3.13e-01, 
1.53280e+00,-3.13e-01, 
1.53354e+00,-3.13e-01, 
1.53427e+00,-3.14e-01, 
1.53500e+00,-3.14e-01, 
1.53573e+00,-3.14e-01, 
1.53646e+00,-3.14e-01, 
1.53720e+00,-3.15e-01, 
1.53793e+00,-3.15e-01, 
1.53866e+00,-3.16e-01, 
1.53939e+00,-3.18e-01, 
1.54013e+00,-3.18e-01, 
1.54086e+00,-3.17e-01, 
1.54159e+00,-3.18e-01, 
1.54232e+00,-3.18e-01, 
1.54306e+00,-3.19e-01, 
1.54379e+00,-3.20e-01, 
1.54452e+00,-3.20e-01, 
1.54525e+00,-3.21e-01, 
1.54599e+00,-3.21e-01, 
1.54672e+00,-3.21e-01, 
1.54745e+00,-3.22e-01, 
1.54818e+00,-3.22e-01, 
1.54892e+00,-3.23e-01, 
1.54965e+00,-3.22e-01, 
1.55038e+00,-3.23e-01, 
1.55111e+00,-3.24e-01, 
1.55185e+00,-3.24e-01, 
1.55258e+00,-3.24e-01, 
1.55331e+00,-3.25e-01, 
1.55404e+00,-3.25e-01, 
1.55478e+00,-3.25e-01, 
1.55551e+00,-3.25e-01, 
1.55624e+00,-3.26e-01, 
1.55697e+00,-3.26e-01, 
1.55771e+00,-3.25e-01, 
1.55844e+00,-3.26e-01, 
1.55917e+00,-3.26e-01, 
1.55990e+00,-3.26e-01, 
1.56063e+00,-3.26e-01, 
1.56137e+00,-3.26e-01, 
1.56210e+00,-3.26e-01, 
1.56283e+00,-3.26e-01, 
1.56356e+00,-3.26e-01, 
1.56430e+00,-3.27e-01, 
1.56503e+00,-3.27e-01, 
1.56576e+00,-3.27e-01, 
1.56649e+00,-3.27e-01, 
1.56723e+00,-3.27e-01, 
1.56796e+00,-3.27e-01, 
1.56869e+00,-3.27e-01, 
1.56942e+00,-3.27e-01, 
1.57016e+00,-3.27e-01, 
1.57089e+00,-3.28e-01, 
1.57162e+00,-3.28e-01, 
1.57235e+00,-3.28e-01, 
1.57309e+00,-3.30e-01, 
1.57382e+00,-3.29e-01, 
1.57455e+00,-3.29e-01, 
1.57528e+00,-3.30e-01, 
1.57602e+00,-3.30e-01, 
1.57675e+00,-3.30e-01, 
1.57748e+00,-3.30e-01, 
1.57821e+00,-3.30e-01, 
1.57895e+00,-3.31e-01, 
1.57968e+00,-3.31e-01, 
1.58041e+00,-3.31e-01, 
1.58114e+00,-3.32e-01, 
1.58187e+00,-3.32e-01, 
1.58261e+00,-3.33e-01, 
1.58334e+00,-3.33e-01, 
1.58407e+00,-3.33e-01, 
1.58480e+00,-3.33e-01, 
1.58554e+00,-3.33e-01, 
1.58627e+00,-3.34e-01, 
1.58700e+00,-3.34e-01, 
1.58773e+00,-3.34e-01, 
1.58847e+00,-3.34e-01, 
1.58920e+00,-3.34e-01, 
1.58993e+00,-3.34e-01, 
1.59066e+00,-3.35e-01, 
1.59140e+00,-3.34e-01, 
1.59213e+00,-3.34e-01, 
1.59286e+00,-3.35e-01, 
1.59359e+00,-3.35e-01, 
1.59433e+00,-3.35e-01, 
1.59506e+00,-3.35e-01, 
1.59579e+00,-3.35e-01, 
1.59652e+00,-3.36e-01, 
1.59726e+00,-3.35e-01, 
1.59799e+00,-3.36e-01, 
1.59872e+00,-3.36e-01, 
1.59945e+00,-3.36e-01, 
1.60019e+00,-3.35e-01, 
1.60092e+00,-3.37e-01, 
1.60165e+00,-3.36e-01, 
1.60238e+00,-3.36e-01, 
1.60312e+00,-3.37e-01, 
1.60385e+00,-3.36e-01, 
1.60458e+00,-3.37e-01, 
1.60531e+00,-3.36e-01, 
1.60604e+00,-3.36e-01, 
1.60678e+00,-3.37e-01, 
1.60751e+00,-3.37e-01, 
1.60824e+00,-3.37e-01, 
1.60897e+00,-3.37e-01, 
1.60971e+00,-3.37e-01, 
1.61044e+00,-3.37e-01, 
1.61117e+00,-3.38e-01, 
1.61190e+00,-3.37e-01, 
1.61264e+00,-3.38e-01, 
1.61337e+00,-3.38e-01, 
1.61410e+00,-3.38e-01, 
1.61483e+00,-3.38e-01, 
1.61557e+00,-3.38e-01, 
1.61630e+00,-3.38e-01, 
1.61703e+00,-3.37e-01, 
1.61776e+00,-3.38e-01, 
1.61850e+00,-3.38e-01, 
1.61923e+00,-3.38e-01, 
1.61996e+00,-3.38e-01, 
1.62069e+00,-3.38e-01, 
1.62143e+00,-3.37e-01, 
1.62216e+00,-3.38e-01, 
1.62289e+00,-3.38e-01, 
1.62362e+00,-3.38e-01, 
1.62436e+00,-3.38e-01, 
1.62509e+00,-3.38e-01, 
1.62582e+00,-3.38e-01, 
1.62655e+00,-3.37e-01, 
1.62729e+00,-3.37e-01, 
1.62802e+00,-3.37e-01, 
1.62875e+00,-3.36e-01, 
1.62948e+00,-3.36e-01, 
1.63021e+00,-3.37e-01, 
1.63095e+00,-3.37e-01, 
1.63168e+00,-3.36e-01, 
1.63241e+00,-3.37e-01, 
1.63314e+00,-3.36e-01, 
1.63388e+00,-3.36e-01, 
1.63461e+00,-3.35e-01, 
1.63534e+00,-3.36e-01, 
1.63607e+00,-3.35e-01, 
1.63681e+00,-3.36e-01, 
1.63754e+00,-3.35e-01, 
1.63827e+00,-3.35e-01, 
1.63900e+00,-3.35e-01, 
1.63974e+00,-3.35e-01, 
1.64047e+00,-3.35e-01, 
1.64120e+00,-3.35e-01, 
1.64193e+00,-3.35e-01, 
1.64267e+00,-3.34e-01, 
1.64340e+00,-3.34e-01, 
1.64413e+00,-3.34e-01, 
1.64486e+00,-3.34e-01, 
1.64560e+00,-3.34e-01, 
1.64633e+00,-3.34e-01, 
1.64706e+00,-3.33e-01, 
1.64779e+00,-3.33e-01, 
1.64853e+00,-3.33e-01, 
1.64926e+00,-3.33e-01, 
1.64999e+00,-3.33e-01, 
1.65072e+00,-3.33e-01, 
1.65146e+00,-3.33e-01, 
1.65219e+00,-3.32e-01, 
1.65292e+00,-3.32e-01, 
1.65365e+00,-3.32e-01, 
1.65438e+00,-3.32e-01, 
1.65512e+00,-3.32e-01, 
1.65585e+00,-3.31e-01, 
1.65658e+00,-3.31e-01, 
1.65731e+00,-3.31e-01, 
1.65805e+00,-3.31e-01, 
1.65878e+00,-3.31e-01, 
1.65951e+00,-3.30e-01, 
1.66024e+00,-3.30e-01, 
1.66098e+00,-3.30e-01, 
1.66171e+00,-3.30e-01, 
1.66244e+00,-3.30e-01, 
1.66317e+00,-3.30e-01, 
1.66391e+00,-3.30e-01, 
1.66464e+00,-3.30e-01, 
1.66537e+00,-3.30e-01, 
1.66610e+00,-3.30e-01, 
1.66684e+00,-3.28e-01, 
1.66757e+00,-3.28e-01, 
1.66830e+00,-3.28e-01, 
1.66903e+00,-3.28e-01, 
1.66977e+00,-3.28e-01, 
1.67050e+00,-3.27e-01, 
1.67123e+00,-3.27e-01, 
1.67196e+00,-3.27e-01, 
1.67270e+00,-3.27e-01, 
1.67343e+00,-3.27e-01, 
1.67416e+00,-3.26e-01, 
1.67489e+00,-3.27e-01, 
1.67562e+00,-3.26e-01, 
1.67636e+00,-3.26e-01, 
1.67709e+00,-3.26e-01, 
1.67782e+00,-3.26e-01, 
1.67855e+00,-3.26e-01, 
1.67929e+00,-3.26e-01, 
1.68002e+00,-3.26e-01, 
1.68075e+00,-3.25e-01, 
1.68148e+00,-3.26e-01, 
1.68222e+00,-3.25e-01, 
1.68295e+00,-3.24e-01, 
1.68368e+00,-3.24e-01, 
1.68441e+00,-3.24e-01, 
1.68515e+00,-3.24e-01, 
1.68588e+00,-3.24e-01, 
1.68661e+00,-3.24e-01, 
1.68734e+00,-3.23e-01, 
1.68808e+00,-3.22e-01, 
1.68881e+00,-3.22e-01, 
1.68954e+00,-3.22e-01, 
1.69027e+00,-3.22e-01, 
1.69101e+00,-3.22e-01, 
1.69174e+00,-3.22e-01, 
1.69247e+00,-3.21e-01, 
1.69320e+00,-3.21e-01, 
1.69394e+00,-3.21e-01, 
1.69467e+00,-3.21e-01, 
1.69540e+00,-3.21e-01, 
1.69613e+00,-3.20e-01, 
1.69687e+00,-3.20e-01, 
1.69760e+00,-3.19e-01, 
1.69833e+00,-3.19e-01, 
1.69906e+00,-3.19e-01, 
1.69979e+00,-3.18e-01, 
1.70053e+00,-3.18e-01, 
1.70126e+00,-3.18e-01, 
1.70199e+00,-3.18e-01, 
1.70272e+00,-3.18e-01, 
1.70346e+00,-3.18e-01, 
1.70419e+00,-3.18e-01, 
1.70492e+00,-3.18e-01, 
1.70565e+00,-3.18e-01, 
1.70639e+00,-3.17e-01, 
1.70712e+00,-3.17e-01, 
1.70785e+00,-3.17e-01, 
1.70858e+00,-3.16e-01, 
1.70932e+00,-3.15e-01, 
1.71005e+00,-3.16e-01, 
1.71078e+00,-3.15e-01, 
1.71151e+00,-3.15e-01, 
1.71225e+00,-3.15e-01, 
1.71298e+00,-3.14e-01, 
1.71371e+00,-3.14e-01, 
1.71444e+00,-3.14e-01, 
1.71518e+00,-3.14e-01, 
1.71591e+00,-3.14e-01, 
1.71664e+00,-3.13e-01, 
1.71737e+00,-3.13e-01, 
1.71811e+00,-3.13e-01, 
1.71884e+00,-3.13e-01, 
1.71957e+00,-3.11e-01, 
1.72030e+00,-3.10e-01, 
1.72104e+00,-3.11e-01, 
1.72177e+00,-3.10e-01, 
1.72250e+00,-3.10e-01, 
1.72323e+00,-3.10e-01, 
1.72396e+00,-3.10e-01, 
1.72470e+00,-3.10e-01, 
1.72543e+00,-3.08e-01, 
1.72616e+00,-3.08e-01, 
1.72689e+00,-3.09e-01, 
1.72763e+00,-3.07e-01, 
1.72836e+00,-3.07e-01, 
1.72909e+00,-3.06e-01, 
1.72982e+00,-3.06e-01, 
1.73056e+00,-3.05e-01, 
1.73129e+00,-3.05e-01, 
1.73202e+00,-3.04e-01, 
1.73275e+00,-3.04e-01, 
1.73349e+00,-3.03e-01, 
1.73422e+00,-3.02e-01, 
1.73495e+00,-3.02e-01, 
1.73568e+00,-3.01e-01, 
1.73642e+00,-3.01e-01, 
1.73715e+00,-3.01e-01, 
1.73788e+00,-3.01e-01, 
1.73861e+00,-2.99e-01, 
1.73935e+00,-2.99e-01, 
1.74008e+00,-2.98e-01, 
1.74081e+00,-2.99e-01, 
1.74154e+00,-2.98e-01, 
1.74228e+00,-2.98e-01, 
1.74301e+00,-2.98e-01, 
1.74374e+00,-2.98e-01, 
1.74447e+00,-2.98e-01, 
1.74521e+00,-2.98e-01, 
1.74594e+00,-2.98e-01, 
1.74667e+00,-2.97e-01, 
1.74740e+00,-2.97e-01, 
1.74813e+00,-2.96e-01, 
1.74887e+00,-2.96e-01, 
1.74960e+00,-2.96e-01, 
1.75033e+00,-2.96e-01, 
1.75106e+00,-2.96e-01, 
1.75180e+00,-2.95e-01, 
1.75253e+00,-2.95e-01, 
1.75326e+00,-2.96e-01, 
1.75399e+00,-2.95e-01, 
1.75473e+00,-2.95e-01, 
1.75546e+00,-2.95e-01, 
1.75619e+00,-2.95e-01, 
1.75692e+00,-2.95e-01, 
1.75766e+00,-2.95e-01, 
1.75839e+00,-2.95e-01, 
1.75912e+00,-2.95e-01, 
1.75985e+00,-2.95e-01, 
1.76059e+00,-2.94e-01, 
1.76132e+00,-2.95e-01, 
1.76205e+00,-2.95e-01, 
1.76278e+00,-2.95e-01, 
1.76352e+00,-2.95e-01, 
1.76425e+00,-2.95e-01, 
1.76498e+00,-2.95e-01, 
1.76571e+00,-2.95e-01, 
1.76645e+00,-2.95e-01, 
1.76718e+00,-2.95e-01, 
1.76791e+00,-2.95e-01, 
1.76864e+00,-2.95e-01, 
1.76937e+00,-2.95e-01, 
1.77011e+00,-2.95e-01, 
1.77084e+00,-2.95e-01, 
1.77157e+00,-2.95e-01, 
1.77230e+00,-2.95e-01, 
1.77304e+00,-2.95e-01, 
1.77377e+00,-2.96e-01, 
1.77450e+00,-2.96e-01, 
1.77523e+00,-2.96e-01, 
1.77597e+00,-2.96e-01, 
1.77670e+00,-2.97e-01, 
1.77743e+00,-2.97e-01, 
1.77816e+00,-2.97e-01, 
1.77890e+00,-2.98e-01, 
1.77963e+00,-2.98e-01, 
1.78036e+00,-2.98e-01, 
1.78109e+00,-2.98e-01, 
1.78183e+00,-2.98e-01, 
1.78256e+00,-2.98e-01, 
1.78329e+00,-2.98e-01, 
1.78402e+00,-2.98e-01, 
1.78476e+00,-3.00e-01, 
1.78549e+00,-2.99e-01, 
1.78622e+00,-2.99e-01, 
1.78695e+00,-3.00e-01, 
1.78769e+00,-3.01e-01, 
1.78842e+00,-2.99e-01, 
1.78915e+00,-3.00e-01, 
1.78988e+00,-3.01e-01, 
1.79062e+00,-3.01e-01, 
1.79135e+00,-3.01e-01, 
1.79208e+00,-3.01e-01, 
1.79281e+00,-3.02e-01, 
1.79354e+00,-3.02e-01, 
1.79428e+00,-3.02e-01, 
1.79501e+00,-3.02e-01, 
1.79574e+00,-3.03e-01, 
1.79647e+00,-3.02e-01, 
1.79721e+00,-3.03e-01, 
1.79794e+00,-3.03e-01, 
1.79867e+00,-3.03e-01, 
1.79940e+00,-3.04e-01, 
1.80014e+00,-3.04e-01, 
1.80087e+00,-3.04e-01, 
1.80160e+00,-3.04e-01, 
1.80233e+00,-3.04e-01, 
1.80307e+00,-3.06e-01, 
1.80380e+00,-3.05e-01, 
1.80453e+00,-3.06e-01, 
1.80526e+00,-3.06e-01, 
1.80600e+00,-3.06e-01, 
1.80673e+00,-3.07e-01, 
1.80746e+00,-3.07e-01, 
1.80819e+00,-3.07e-01, 
